claim_id,policy_id,product_type,loss_date,peril,status,reserve,paid,report_date,close_date,severity_band
CL-0002013,P-008614,homeowners,2024-02-03,fire,closed,0.0,3771.11,2024-02-03,2024-02-12,low
CL-0002014,P-008617,homeowners,2025-08-28,hail,open,1853.34,2979.82,2025-08-28,,low
CL-0002015,P-008619,auto,2024-07-09,collision,open,351.83,691.76,2024-07-09,,medium
CL-0002016,P-008625,auto,2024-02-03,collision,closed,0.0,21605.11,2024-02-03,2024-02-11,low
CL-0002017,P-008631,homeowners,2024-12-24,water_damage,closed,0.0,9701.4,2024-12-24,2025-01-04,medium
CL-0002018,P-008644,auto,2024-11-28,collision,closed,0.0,2379.63,2024-11-28,2024-12-10,low
CL-0002019,P-008645,auto,2024-05-09,collision,closed,0.0,1854.92,2024-05-09,2024-05-26,cat
CL-0002020,P-008647,auto,2025-06-24,comprehensive,closed,0.0,2517.93,2025-06-24,2025-07-09,medium
CL-0002021,P-008647,auto,2025-07-17,collision,closed,0.0,7042.92,2025-07-17,2025-08-04,low
CL-0002022,P-008647,auto,2025-07-22,collision,closed,0.0,3625.18,2025-07-22,2025-08-05,high
CL-0002023,P-008652,homeowners,2024-05-25,hail,closed,0.0,2534.12,2024-05-25,2024-06-11,low
CL-0002024,P-008652,homeowners,2024-03-26,theft,denied,0.0,0.0,2024-03-26,2024-04-18,low
CL-0002025,P-008655,auto,2025-05-06,comprehensive,closed,0.0,1559.13,2025-05-06,2025-05-24,medium
CL-0002026,P-008658,auto,2025-04-17,collision,closed,0.0,765.72,2025-04-17,2025-05-01,low
CL-0002027,P-008659,homeowners,2025-05-22,hail,closed,0.0,4557.46,2025-05-22,2025-06-07,medium
CL-0002028,P-008663,auto,2025-06-09,collision,closed,0.0,1627.17,2025-06-09,2025-06-22,low
CL-0002029,P-008663,auto,2025-04-23,collision,closed,0.0,930.15,2025-04-23,2025-05-06,low
CL-0002030,P-008666,auto,2024-12-14,collision,closed,0.0,2642.2,2024-12-14,2024-12-18,low
CL-0002031,P-008674,homeowners,2025-07-28,hail,open,3268.88,10255.66,2025-07-28,,medium
CL-0002032,P-008675,homeowners,2025-05-16,hail,closed,0.0,1445.15,2025-05-16,2025-06-10,low
CL-0002033,P-008691,auto,2024-04-11,collision,open,1692.06,2081.82,2024-04-11,,low
CL-0002034,P-008692,auto,2024-04-04,collision,closed,0.0,2489.86,2024-04-04,2024-04-18,medium
CL-0002035,P-008693,homeowners,2025-07-14,hail,open,2039.66,4021.99,2025-07-14,,high
CL-0002036,P-008698,auto,2025-09-01,collision,open,743.6,1196.81,2025-09-01,,medium
CL-0002037,P-008704,homeowners,2024-06-12,water_damage,closed,0.0,4950.37,2024-06-12,2024-06-19,low
CL-0002038,P-008704,homeowners,2024-03-13,water_damage,closed,0.0,1615.21,2024-03-13,2024-04-08,medium
CL-0002039,P-008708,auto,2025-11-20,collision,open,1222.62,3334.53,2025-11-20,,medium
CL-0002040,P-008714,auto,2025-04-28,collision,closed,0.0,1942.27,2025-04-28,2025-05-13,medium
CL-0002041,P-008714,auto,2024-07-13,collision,closed,0.0,998.21,2024-07-13,2024-07-22,low
CL-0002042,P-008714,auto,2025-10-01,collision,closed,0.0,2058.73,2025-10-01,2025-10-03,medium
CL-0002043,P-008717,commercial_property,2025-06-28,theft,open,1498.66,2202.93,2025-06-28,,low
CL-0002044,P-008718,auto,2024-10-03,comprehensive,open,678.32,1789.76,2024-10-03,,medium
CL-0002045,P-008727,homeowners,2025-12-16,theft,closed,0.0,8783.49,2025-12-16,2025-12-28,medium
CL-0002046,P-008729,auto,2024-12-09,comprehensive,denied,0.0,0.0,2024-12-09,2024-12-16,low
CL-0002047,P-008736,auto,2024-12-21,collision,closed,0.0,3051.74,2024-12-21,2025-01-09,medium
CL-0002048,P-008745,homeowners,2025-02-27,hail,closed,0.0,2954.81,2025-02-27,2025-03-15,medium
CL-0002049,P-008746,homeowners,2025-08-18,hail,closed,0.0,1874.47,2025-08-18,2025-09-02,low
CL-0002050,P-008746,homeowners,2025-03-15,water_damage,closed,0.0,1581.67,2025-03-15,2025-04-01,medium
CL-0002051,P-008750,auto,2024-04-24,comprehensive,closed,0.0,1610.19,2024-04-24,2024-05-10,high
CL-0002052,P-008759,homeowners,2024-02-17,water_damage,denied,0.0,0.0,2024-02-17,2024-02-23,high
CL-0002053,P-008759,homeowners,2025-03-06,hail,closed,0.0,13074.92,2025-03-06,2025-03-27,low
CL-0002054,P-008761,auto,2025-11-23,collision,closed,0.0,768.61,2025-11-23,2025-11-25,low
CL-0002055,P-008772,homeowners,2025-06-06,hail,closed,0.0,941.89,2025-06-06,2025-06-16,low
CL-0002056,P-008774,commercial_property,2024-02-22,fire,closed,0.0,6294.87,2024-02-22,2024-02-29,medium
CL-0002057,P-008775,auto,2024-09-09,collision,closed,0.0,2134.18,2024-09-09,2024-09-25,medium
CL-0002058,P-008781,homeowners,2024-05-02,fire,denied,0.0,0.0,2024-05-02,2024-05-11,medium
CL-0002059,P-008790,auto,2024-11-13,collision,open,561.29,1305.11,2024-11-13,,high
CL-0002060,P-008791,auto,2025-03-16,collision,closed,0.0,1113.77,2025-03-16,2025-03-22,high
CL-0002061,P-008794,homeowners,2026-03-02,water_damage,closed,0.0,3080.7,2026-03-02,2026-03-07,low
CL-0002062,P-008796,auto,2024-08-28,collision,closed,0.0,3300.56,2024-08-28,2024-09-07,low
CL-0002063,P-008806,auto,2024-06-10,comprehensive,closed,0.0,1407.3,2024-06-10,2024-06-24,medium
CL-0002064,P-008812,homeowners,2025-12-27,water_damage,closed,0.0,2308.59,2025-12-27,2026-01-13,low
CL-0002065,P-008820,auto,2024-11-28,collision,closed,0.0,1238.72,2024-11-28,2024-12-04,medium
CL-0002066,P-008836,auto,2025-01-07,collision,closed,0.0,5069.7,2025-01-07,2025-01-15,medium
CL-0002067,P-008840,auto,2024-07-08,collision,closed,0.0,1872.57,2024-07-08,2024-07-23,medium
CL-0002068,P-008842,homeowners,2025-07-23,hail,open,788.6,1581.86,2025-07-23,,medium
CL-0002069,P-008842,homeowners,2025-05-20,theft,closed,0.0,1127.09,2025-05-20,2025-05-29,medium
CL-0002070,P-008852,auto,2024-02-07,collision,open,318.2,534.85,2024-02-07,,low
CL-0002071,P-008852,auto,2025-01-17,collision,closed,0.0,770.82,2025-01-17,2025-01-29,medium
CL-0002072,P-008858,auto,2025-11-28,collision,open,1259.66,1754.0,2025-11-28,,low
CL-0002073,P-008868,auto,2025-11-18,collision,closed,0.0,3861.11,2025-11-18,2025-12-12,high
CL-0002074,P-008869,homeowners,2024-09-26,hail,closed,0.0,2057.93,2024-09-26,2024-10-10,low
CL-0002075,P-008870,auto,2025-11-26,collision,closed,0.0,2067.5,2025-11-26,2025-12-05,low
CL-0002076,P-008872,auto,2025-09-16,collision,closed,0.0,2734.93,2025-09-16,2025-09-26,medium
CL-0002077,P-008874,auto,2024-05-08,collision,closed,0.0,1378.32,2024-05-08,2024-05-15,medium
CL-0002078,P-008877,renters,2025-06-07,water_damage,closed,0.0,1986.96,2025-06-07,2025-06-16,medium
CL-0002079,P-008878,auto,2024-09-10,theft,closed,0.0,2067.95,2024-09-10,2024-09-20,low
CL-0002080,P-008879,auto,2025-03-20,collision,denied,0.0,0.0,2025-03-20,2025-04-07,high
CL-0002081,P-008880,auto,2025-06-06,collision,closed,0.0,3953.41,2025-06-06,2025-06-18,medium
CL-0002082,P-008882,commercial_property,2025-12-25,water_damage,closed,0.0,1568.94,2025-12-25,2026-01-23,medium
CL-0002083,P-008893,auto,2025-12-05,comprehensive,closed,0.0,1897.29,2025-12-05,2025-12-21,low
CL-0002084,P-008893,auto,2025-12-27,collision,closed,0.0,1400.7,2025-12-27,2026-01-07,low
CL-0002085,P-008895,auto,2025-05-19,collision,closed,0.0,3798.23,2025-05-19,2025-05-27,medium
CL-0002086,P-008895,auto,2025-02-09,collision,denied,0.0,0.0,2025-02-09,2025-02-17,medium
CL-0002087,P-008897,homeowners,2026-01-25,water_damage,closed,0.0,1160.69,2026-01-25,2026-02-05,high
CL-0002088,P-008897,homeowners,2025-07-14,hail,closed,0.0,2158.38,2025-07-14,2025-07-23,low
CL-0002089,P-008899,homeowners,2024-08-08,hail,closed,0.0,4188.47,2024-08-08,2024-08-27,medium
CL-0002090,P-008926,auto,2025-03-06,comprehensive,closed,0.0,422.94,2025-03-06,2025-03-20,high
CL-0002091,P-008928,homeowners,2024-12-28,water_damage,open,1876.64,6436.22,2024-12-28,,low
CL-0002092,P-008929,auto,2025-04-01,collision,denied,0.0,0.0,2025-04-01,2025-04-07,low
CL-0002093,P-008930,auto,2024-11-01,collision,closed,0.0,1543.57,2024-11-01,2024-11-15,medium
CL-0002094,P-008934,homeowners,2025-04-25,hail,closed,0.0,3919.93,2025-04-25,2025-05-16,low
CL-0002095,P-008934,homeowners,2025-12-25,water_damage,open,621.71,843.33,2025-12-25,,medium
CL-0002096,P-008938,auto,2025-11-18,collision,closed,0.0,915.31,2025-11-18,2025-11-19,medium
CL-0002097,P-008949,homeowners,2026-04-13,hail,open,1999.69,5437.87,2026-04-13,,low
CL-0002098,P-008959,auto,2025-03-15,comprehensive,open,1621.05,2613.81,2025-03-15,,low
CL-0002099,P-008960,homeowners,2024-03-19,hail,closed,0.0,1319.89,2024-03-19,2024-03-28,medium
CL-0002100,P-008963,auto,2025-04-12,collision,closed,0.0,3594.53,2025-04-12,2025-04-30,medium
CL-0002101,P-008965,auto,2024-01-01,comprehensive,closed,0.0,835.93,2024-01-01,2024-01-24,medium
CL-0002102,P-008969,auto,2024-07-25,comprehensive,closed,0.0,2674.78,2024-07-25,2024-07-31,low
CL-0002103,P-008972,homeowners,2025-06-04,hail,closed,0.0,802.23,2025-06-04,2025-06-19,high
CL-0002104,P-008977,auto,2024-01-24,collision,closed,0.0,2621.37,2024-01-24,2024-01-30,medium
CL-0002105,P-008978,auto,2025-06-23,comprehensive,open,1156.46,2345.66,2025-06-23,,low
CL-0002106,P-008981,auto,2024-09-16,comprehensive,open,1685.5,3261.26,2024-09-16,,medium
CL-0002107,P-008982,auto,2025-01-21,comprehensive,closed,0.0,2545.97,2025-01-21,2025-02-03,medium
CL-0002108,P-008989,auto,2025-10-26,comprehensive,open,617.03,949.7,2025-10-26,,low
CL-0002109,P-008989,auto,2024-11-18,collision,closed,0.0,3969.97,2024-11-18,2024-11-27,high
CL-0002110,P-008998,auto,2025-01-04,collision,open,240.88,408.85,2025-01-04,,medium
CL-0002111,P-009003,auto,2025-02-07,collision,open,942.58,1549.34,2025-02-07,,low
CL-0002112,P-009005,auto,2024-05-05,comprehensive,closed,0.0,2401.65,2024-05-05,2024-05-17,low
CL-0002113,P-009013,homeowners,2024-05-26,hail,closed,0.0,1267.71,2024-05-26,2024-06-04,low
CL-0002114,P-009019,auto,2024-08-22,collision,open,3370.19,8307.54,2024-08-22,,high
CL-0002115,P-009026,homeowners,2025-05-10,hail,closed,0.0,1371.7,2025-05-10,2025-05-13,high
CL-0002116,P-009031,homeowners,2025-01-22,hail,open,3326.27,4309.36,2025-01-22,,medium
CL-0002117,P-009031,homeowners,2025-10-19,water_damage,closed,0.0,1356.63,2025-10-19,2025-10-24,high
CL-0002118,P-009036,auto,2025-11-24,comprehensive,closed,0.0,2897.37,2025-11-24,2025-11-29,medium
CL-0002119,P-009042,auto,2024-11-19,collision,open,352.02,1122.39,2024-11-19,,medium
CL-0002120,P-009046,homeowners,2025-11-03,water_damage,closed,0.0,2309.47,2025-11-03,2025-12-13,low
CL-0002121,P-009047,homeowners,2024-06-17,water_damage,closed,0.0,775.0,2024-06-17,2024-06-27,medium
CL-0002122,P-009047,homeowners,2025-07-24,water_damage,closed,0.0,7008.54,2025-07-24,2025-07-29,high
CL-0002123,P-009055,renters,2025-03-14,theft,open,380.68,1469.79,2025-03-14,,medium
CL-0002124,P-009061,homeowners,2024-04-02,water_damage,closed,0.0,2147.96,2024-04-02,2024-04-10,low
CL-0002125,P-009065,homeowners,2025-07-12,theft,closed,0.0,528.23,2025-07-12,2025-07-19,medium
CL-0002126,P-009068,homeowners,2025-04-09,hail,closed,0.0,839.24,2025-04-09,2025-05-13,medium
CL-0002127,P-009069,homeowners,2025-10-14,hail,closed,0.0,12511.18,2025-10-14,2025-10-26,medium
CL-0002128,P-009069,homeowners,2025-01-03,water_damage,closed,0.0,1649.17,2025-01-03,2025-01-15,low
CL-0002129,P-009075,auto,2024-05-28,collision,closed,0.0,599.75,2024-05-28,2024-06-06,low
CL-0002130,P-009080,auto,2024-02-28,collision,closed,0.0,1838.78,2024-02-28,2024-03-20,medium
CL-0002131,P-009090,auto,2024-01-20,collision,closed,0.0,285.73,2024-01-20,2024-02-01,high
CL-0002132,P-009097,auto,2024-07-12,collision,open,1374.11,4826.71,2024-07-12,,high
CL-0002133,P-009098,auto,2024-12-15,comprehensive,closed,0.0,1029.49,2024-12-15,2025-01-01,medium
CL-0002134,P-009107,homeowners,2025-08-07,hail,open,19819.14,20607.55,2025-08-07,,high
CL-0002135,P-009116,auto,2024-12-27,theft,closed,0.0,900.04,2024-12-27,2025-01-17,low
CL-0002136,P-009123,renters,2024-07-28,theft,closed,0.0,5508.2,2024-07-28,2024-08-08,low
CL-0002137,P-009131,auto,2024-03-12,collision,denied,0.0,0.0,2024-03-12,2024-03-24,medium
CL-0002138,P-009135,auto,2024-08-17,collision,open,422.69,1663.41,2024-08-17,,high
CL-0002139,P-009140,auto,2025-02-28,collision,closed,0.0,853.77,2025-02-28,2025-03-15,low
CL-0002140,P-009140,auto,2024-03-10,collision,closed,0.0,293.84,2024-03-10,2024-03-24,medium
CL-0002141,P-009144,homeowners,2025-06-20,hail,closed,0.0,2089.89,2025-06-20,2025-06-27,low
CL-0002142,P-009152,commercial_property,2025-08-04,fire,denied,0.0,0.0,2025-08-04,2025-08-31,low
CL-0002143,P-009153,renters,2024-03-14,water_damage,open,131.43,410.28,2024-03-14,,low
CL-0002144,P-009157,auto,2024-06-23,collision,closed,0.0,477.54,2024-06-23,2024-07-07,high
CL-0002145,P-009168,homeowners,2024-04-01,fire,closed,0.0,4726.97,2024-04-01,2024-04-13,low
CL-0002146,P-009169,auto,2025-02-09,collision,closed,0.0,6064.93,2025-02-09,2025-03-14,medium
CL-0002147,P-009172,homeowners,2024-10-25,fire,closed,0.0,693.52,2024-10-25,2024-11-05,cat
CL-0002148,P-009179,homeowners,2024-07-18,hail,open,1183.46,3263.66,2024-07-18,,medium
CL-0002149,P-009180,homeowners,2024-10-12,water_damage,open,2205.31,3352.41,2024-10-12,,low
CL-0002150,P-009181,homeowners,2024-06-26,hail,closed,0.0,8729.43,2024-06-26,2024-07-22,medium
CL-0002151,P-009190,auto,2024-11-15,comprehensive,open,8759.16,27626.91,2024-11-15,,low
CL-0002152,P-009190,auto,2025-04-28,collision,closed,0.0,2040.6,2025-04-28,2025-05-12,low
CL-0002153,P-009190,auto,2024-05-06,comprehensive,closed,0.0,1830.29,2024-05-06,2024-05-24,low
CL-0002154,P-009193,auto,2024-09-04,comprehensive,closed,0.0,2367.35,2024-09-04,2024-09-30,low
CL-0002155,P-009195,commercial_property,2025-06-06,theft,closed,0.0,780.18,2025-06-06,2025-06-08,low
CL-0002156,P-009201,auto,2024-03-13,collision,closed,0.0,5961.15,2024-03-13,2024-03-30,high
CL-0002157,P-009204,auto,2024-10-12,comprehensive,denied,0.0,0.0,2024-10-12,2024-10-17,low
CL-0002158,P-009211,homeowners,2025-06-05,hail,closed,0.0,3103.22,2025-06-05,2025-06-15,medium
CL-0002159,P-009215,homeowners,2024-12-23,theft,closed,0.0,2446.2,2024-12-23,2025-01-15,high
CL-0002160,P-009216,commercial_property,2024-06-02,fire,closed,0.0,34060.1,2024-06-02,2024-06-17,low
CL-0002161,P-009218,auto,2025-08-05,collision,closed,0.0,368.52,2025-08-05,2025-08-14,low
CL-0002162,P-009220,homeowners,2025-04-24,theft,closed,0.0,201.9,2025-04-24,2025-05-14,low
CL-0002163,P-009224,auto,2024-08-28,collision,closed,0.0,392.95,2024-08-28,2024-08-31,low
CL-0002164,P-009228,auto,2025-04-26,collision,closed,0.0,4833.79,2025-04-26,2025-05-16,high
CL-0002165,P-009236,homeowners,2024-04-01,hail,closed,0.0,3506.83,2024-04-01,2024-04-14,low
CL-0002166,P-009245,auto,2024-06-17,comprehensive,closed,0.0,3458.06,2024-06-17,2024-07-05,low
CL-0002167,P-009246,auto,2024-09-18,collision,closed,0.0,1051.69,2024-09-18,2024-10-02,low
CL-0002168,P-009268,homeowners,2024-12-28,theft,closed,0.0,493.26,2024-12-28,2025-01-11,high
CL-0002169,P-009271,auto,2025-02-06,comprehensive,closed,0.0,5302.98,2025-02-06,2025-03-13,medium
CL-0002170,P-009272,auto,2026-05-02,comprehensive,closed,0.0,350.76,2026-05-02,2026-05-14,low
CL-0002171,P-009272,auto,2026-01-05,comprehensive,closed,0.0,974.57,2026-01-05,2026-01-18,medium
CL-0002172,P-009275,auto,2024-08-15,collision,open,441.16,1695.29,2024-08-15,,low
CL-0002173,P-009278,homeowners,2025-07-03,hail,closed,0.0,2380.38,2025-07-03,2025-07-18,low
CL-0002174,P-009282,auto,2025-03-04,collision,closed,0.0,1151.0,2025-03-04,2025-03-20,low
CL-0002175,P-009283,auto,2025-01-28,comprehensive,open,1587.16,3044.95,2025-01-28,,cat
CL-0002176,P-009288,auto,2024-01-21,collision,open,360.71,970.51,2024-01-21,,high
CL-0002177,P-009289,auto,2024-11-14,comprehensive,closed,0.0,2995.7,2024-11-14,2024-12-27,medium
CL-0002178,P-009289,auto,2024-09-19,collision,closed,0.0,876.24,2024-09-19,2024-10-08,medium
CL-0002179,P-009295,auto,2025-03-21,theft,open,536.33,1574.98,2025-03-21,,low
CL-0002180,P-009302,homeowners,2025-01-09,water_damage,closed,0.0,4717.65,2025-01-09,2025-01-27,medium
CL-0002181,P-009304,auto,2024-06-09,collision,closed,0.0,560.95,2024-06-09,2024-06-30,medium
CL-0002182,P-009304,auto,2025-01-14,collision,closed,0.0,1381.52,2025-01-14,2025-01-28,medium
CL-0002183,P-009310,auto,2025-12-10,collision,closed,0.0,315.18,2025-12-10,2025-12-24,medium
CL-0002184,P-009316,auto,2024-11-24,collision,open,1171.57,1794.11,2024-11-24,,low
CL-0002185,P-009317,homeowners,2024-07-24,water_damage,closed,0.0,1990.52,2024-07-24,2024-07-31,low
CL-0002186,P-009318,auto,2025-11-13,collision,open,2747.19,3183.04,2025-11-13,,low
CL-0002187,P-009320,auto,2024-06-03,collision,closed,0.0,8112.21,2024-06-03,2024-06-15,medium
CL-0002188,P-009320,auto,2025-09-05,collision,denied,0.0,0.0,2025-09-05,2025-09-16,low
CL-0002189,P-009321,auto,2024-12-18,collision,closed,0.0,4501.33,2024-12-18,2024-12-21,low
CL-0002190,P-009329,auto,2025-12-02,collision,open,436.33,668.16,2025-12-02,,medium
CL-0002191,P-009338,auto,2024-12-26,collision,closed,0.0,3156.48,2024-12-26,2025-01-20,low
CL-0002192,P-009338,auto,2024-02-27,collision,open,6313.63,12368.42,2024-02-27,,high
CL-0002193,P-009345,auto,2025-01-23,collision,open,396.15,1077.73,2025-01-23,,low
CL-0002194,P-009345,auto,2024-05-15,collision,closed,0.0,914.84,2024-05-15,2024-05-25,low
CL-0002195,P-009352,auto,2025-07-28,comprehensive,closed,0.0,1078.08,2025-07-28,2025-08-13,low
CL-0002196,P-009356,auto,2025-11-24,collision,closed,0.0,4236.38,2025-11-24,2025-12-12,medium
CL-0002197,P-009366,auto,2024-01-19,comprehensive,closed,0.0,3277.15,2024-01-19,2024-01-26,low
CL-0002198,P-009368,auto,2024-04-22,comprehensive,open,5137.14,7849.65,2024-04-22,,low
CL-0002199,P-009375,renters,2025-01-19,water_damage,open,1203.55,2441.59,2025-01-19,,low
CL-0002200,P-009388,auto,2025-04-03,collision,closed,0.0,3296.09,2025-04-03,2025-04-11,low
CL-0002201,P-009392,homeowners,2025-11-27,hail,open,1044.3,2621.41,2025-11-27,,medium
CL-0002202,P-009401,auto,2025-10-25,collision,closed,0.0,2391.99,2025-10-25,2025-11-08,low
CL-0002203,P-009401,auto,2025-10-13,comprehensive,closed,0.0,9307.38,2025-10-13,2025-10-19,low
CL-0002204,P-009406,renters,2025-07-22,theft,closed,0.0,414.05,2025-07-22,2025-08-10,low
CL-0002205,P-009413,auto,2025-01-20,collision,closed,0.0,4029.26,2025-01-20,2025-02-04,low
CL-0002206,P-009414,commercial_property,2025-06-24,fire,open,3583.86,14214.81,2025-06-24,,low
CL-0002207,P-009419,homeowners,2025-01-23,hail,denied,0.0,0.0,2025-01-23,2025-02-20,high
CL-0002208,P-009422,auto,2024-09-28,collision,closed,0.0,1159.15,2024-09-28,2024-10-19,low
CL-0002209,P-009431,homeowners,2025-08-26,hail,denied,0.0,0.0,2025-08-26,2025-09-21,medium
CL-0002210,P-009432,homeowners,2025-03-02,hail,closed,0.0,3135.23,2025-03-02,2025-03-15,low
CL-0002211,P-009432,homeowners,2025-11-12,water_damage,denied,0.0,0.0,2025-11-12,2025-11-24,low
CL-0002212,P-009438,homeowners,2024-12-12,theft,open,2465.83,4418.31,2024-12-12,,medium
CL-0002213,P-009440,auto,2025-06-19,comprehensive,closed,0.0,2265.62,2025-06-19,2025-06-29,low
CL-0002214,P-009442,homeowners,2025-02-02,hail,open,1525.18,3013.12,2025-02-02,,medium
CL-0002215,P-009444,homeowners,2024-05-24,theft,closed,0.0,278.62,2024-05-24,2024-05-28,low
CL-0002216,P-009453,homeowners,2025-02-23,water_damage,closed,0.0,2248.62,2025-02-23,2025-02-26,high
CL-0002217,P-009469,commercial_property,2025-09-24,water_damage,closed,0.0,4668.38,2025-09-24,2025-10-15,low
CL-0002218,P-009496,auto,2024-04-28,collision,closed,0.0,417.87,2024-04-28,2024-05-10,low
CL-0002219,P-009498,auto,2024-04-27,comprehensive,denied,0.0,0.0,2024-04-27,2024-05-11,medium
CL-0002220,P-009499,auto,2025-11-17,collision,open,1036.21,3148.85,2025-11-17,,low
CL-0002221,P-009500,homeowners,2025-08-28,hail,open,1859.66,2495.22,2025-08-28,,low
CL-0002222,P-009506,homeowners,2024-04-05,water_damage,closed,0.0,1418.74,2024-04-05,2024-04-17,low
CL-0002223,P-009507,auto,2025-09-13,theft,closed,0.0,3743.52,2025-09-13,2025-09-20,low
CL-0002224,P-009512,homeowners,2024-12-14,water_damage,closed,0.0,1278.45,2024-12-14,2024-12-27,high
CL-0002225,P-009541,homeowners,2025-07-10,hail,closed,0.0,2954.58,2025-07-10,2025-08-01,low
CL-0002226,P-009543,auto,2025-11-02,collision,closed,0.0,2957.16,2025-11-02,2025-11-14,medium
CL-0002227,P-009551,auto,2024-08-17,comprehensive,closed,0.0,736.56,2024-08-17,2024-08-20,low
CL-0002228,P-009553,auto,2025-03-23,collision,open,761.63,2842.8,2025-03-23,,medium
CL-0002229,P-009556,auto,2025-05-24,comprehensive,closed,0.0,2958.63,2025-05-24,2025-06-06,medium
CL-0002230,P-009556,auto,2025-08-01,collision,closed,0.0,934.84,2025-08-01,2025-08-23,low
CL-0002231,P-009558,auto,2025-03-03,collision,open,444.23,795.78,2025-03-03,,low
CL-0002232,P-009558,auto,2024-07-02,collision,open,13485.93,24717.52,2024-07-02,,low
CL-0002233,P-009565,auto,2024-02-16,collision,open,347.4,728.96,2024-02-16,,low
CL-0002234,P-009569,homeowners,2025-09-21,hail,closed,0.0,2162.45,2025-09-21,2025-09-30,medium
CL-0002235,P-009576,homeowners,2025-06-11,water_damage,open,1829.27,3266.62,2025-06-11,,low
CL-0002236,P-009584,auto,2025-09-05,theft,closed,0.0,730.79,2025-09-05,2025-09-08,low
CL-0002237,P-009589,auto,2025-01-25,collision,open,104.06,163.87,2025-01-25,,low
CL-0002238,P-009590,auto,2025-12-01,theft,closed,0.0,503.57,2025-12-01,2025-12-04,medium
CL-0002239,P-009605,auto,2024-04-20,collision,closed,0.0,123.28,2024-04-20,2024-04-28,low
CL-0002240,P-009606,auto,2024-01-01,collision,closed,0.0,7260.63,2024-01-01,2024-01-04,low
CL-0002241,P-009606,auto,2024-12-28,collision,denied,0.0,0.0,2024-12-28,2025-01-01,medium
CL-0002242,P-009611,auto,2024-10-07,collision,closed,0.0,6494.99,2024-10-07,2024-10-19,medium
CL-0002243,P-009616,homeowners,2024-02-09,water_damage,closed,0.0,542.66,2024-02-09,2024-04-02,medium
CL-0002244,P-009617,auto,2024-04-24,collision,closed,0.0,1429.78,2024-04-24,2024-05-16,low
CL-0002245,P-009620,auto,2024-06-27,collision,closed,0.0,2546.22,2024-06-27,2024-07-13,medium
CL-0002246,P-009624,auto,2025-06-16,collision,open,215.21,288.85,2025-06-16,,medium
CL-0002247,P-009630,homeowners,2024-01-22,water_damage,closed,0.0,1187.71,2024-01-22,2024-02-05,low
CL-0002248,P-009633,auto,2025-03-12,collision,open,2815.08,6216.03,2025-03-12,,medium
CL-0002249,P-009633,auto,2024-08-28,collision,closed,0.0,1240.68,2024-08-28,2024-10-09,low
CL-0002250,P-009634,homeowners,2025-09-13,hail,open,3590.6,4392.38,2025-09-13,,low
CL-0002251,P-009637,auto,2025-11-07,collision,closed,0.0,1521.4,2025-11-07,2025-12-06,medium
CL-0002252,P-009639,auto,2024-10-18,comprehensive,closed,0.0,4165.78,2024-10-18,2024-10-30,high
CL-0002253,P-009639,auto,2024-09-24,comprehensive,closed,0.0,671.44,2024-09-24,2024-10-07,medium
CL-0002254,P-009640,auto,2025-11-16,collision,closed,0.0,1476.01,2025-11-16,2025-12-17,low
CL-0002255,P-009649,commercial_property,2025-11-01,theft,closed,0.0,5757.18,2025-11-01,2025-11-29,low
CL-0002256,P-009655,auto,2024-09-05,collision,closed,0.0,2093.83,2024-09-05,2024-09-09,medium
CL-0002257,P-009656,auto,2024-11-23,collision,closed,0.0,1537.58,2024-11-23,2024-12-04,medium
CL-0002258,P-009667,auto,2025-11-28,collision,open,3445.71,4983.87,2025-11-28,,medium
CL-0002259,P-009668,auto,2025-01-05,comprehensive,closed,0.0,3144.26,2025-01-05,2025-01-21,low
CL-0002260,P-009668,auto,2025-01-18,collision,denied,0.0,0.0,2025-01-18,2025-01-31,medium
CL-0002261,P-009676,auto,2025-07-04,comprehensive,closed,0.0,4520.58,2025-07-04,2025-07-23,high
CL-0002262,P-009688,homeowners,2025-07-13,water_damage,closed,0.0,2441.31,2025-07-13,2025-07-22,low
CL-0002263,P-009696,homeowners,2025-11-02,hail,closed,0.0,3591.2,2025-11-02,2025-12-01,medium
CL-0002264,P-009697,homeowners,2025-07-08,hail,open,793.16,1293.86,2025-07-08,,medium
CL-0002265,P-009708,homeowners,2025-09-09,hail,denied,0.0,0.0,2025-09-09,2025-10-03,medium
CL-0002266,P-009708,homeowners,2025-03-24,hail,closed,0.0,892.54,2025-03-24,2025-03-30,high
CL-0002267,P-009718,auto,2025-08-02,collision,closed,0.0,1081.78,2025-08-02,2025-08-13,medium
CL-0002268,P-009719,auto,2025-12-07,collision,closed,0.0,605.49,2025-12-07,2025-12-18,low
CL-0002269,P-009722,auto,2025-11-04,comprehensive,closed,0.0,1744.63,2025-11-04,2025-11-14,low
CL-0002270,P-009725,auto,2024-08-15,collision,closed,0.0,2454.79,2024-08-15,2024-08-23,medium
CL-0002271,P-009729,auto,2024-08-21,comprehensive,closed,0.0,1315.32,2024-08-21,2024-08-30,medium
CL-0002272,P-009733,homeowners,2024-03-28,hail,open,2905.16,3786.96,2024-03-28,,cat
CL-0002273,P-009741,auto,2025-02-08,comprehensive,closed,0.0,2051.39,2025-02-08,2025-03-08,medium
CL-0002274,P-009750,homeowners,2024-10-20,theft,open,774.42,807.51,2024-10-20,,low
CL-0002275,P-009754,auto,2025-12-27,collision,closed,0.0,3347.48,2025-12-27,2026-01-11,high
