event_id,claim_id,county_code,county_name,city,postal_code,temperature_c,precip_mm,wind_mps,hail_size_cm
EV-0002084,CL-0002084,AG,Arges,Campulung,932658,-2.8,3.6,5.4,0.0
EV-0002085,CL-0002085,IF,Ilfov,Otopeni,872322,33.7,9.8,5.6,0.0
EV-0002086,CL-0002086,IF,Ilfov,Otopeni,872322,15.3,9.4,6.7,0.0
EV-0002087,CL-0002087,SV,Suceava,Radauti,891302,1.2,9.4,0.0,0.19
EV-0002088,CL-0002088,SV,Suceava,Radauti,891302,16.9,3.2,5.2,1.51
EV-0002089,CL-0002089,TM,Timis,Timisoara,415413,12.6,9.5,2.7,1.15
EV-0002090,CL-0002090,SJ,Salaj,Zalau,549447,16.9,4.0,3.8,0.0
EV-0002091,CL-0002091,DJ,Dolj,Craiova,691667,-16.1,0.2,0.3,0.0
EV-0002092,CL-0002092,CT,Constanta,Medgidia,966217,20.4,3.7,6.5,0.21
EV-0002093,CL-0002093,AR,Arad,Lipova,677874,6.4,3.5,2.6,0.0
EV-0002094,CL-0002094,TR,Teleorman,Turnu Magurele,989308,9.1,3.0,4.7,1.02
EV-0002095,CL-0002095,TR,Teleorman,Turnu Magurele,989308,-6.7,21.5,0.3,0.24
EV-0002096,CL-0002096,BN,Bistrita-Nasaud,Bistrita,509960,-7.5,7.4,1.8,0.26
EV-0002097,CL-0002097,SV,Suceava,Suceava,605341,24.1,13.9,3.9,0.96
EV-0002098,CL-0002098,IS,Iasi,Iasi,315716,21.2,12.9,4.6,0.0
EV-0002099,CL-0002099,TM,Timis,Lugoj,556454,11.7,15.2,3.7,1.48
EV-0002100,CL-0002100,CJ,Cluj,Turda,813079,26.7,5.8,2.6,0.0
EV-0002101,CL-0002101,TL,Tulcea,Tulcea,308145,-7.4,3.2,5.7,0.01
EV-0002102,CL-0002102,VS,Vaslui,Husi,613609,29.1,0.7,1.4,0.04
EV-0002103,CL-0002103,CJ,Cluj,Dej,843665,19.8,23.8,5.3,1.63
EV-0002104,CL-0002104,CJ,Cluj,Turda,572847,-2.8,16.0,0.2,0.05
EV-0002105,CL-0002105,CT,Constanta,Mangalia,270661,21.0,4.8,3.9,0.4
EV-0002106,CL-0002106,SJ,Salaj,Zalau,699232,4.9,5.7,6.5,0.27
EV-0002107,CL-0002107,CS,Caras-Severin,Caransebes,454469,-3.5,10.0,0.0,0.55
EV-0002108,CL-0002108,IS,Iasi,Iasi,453528,-9.1,4.3,1.8,0.05
EV-0002109,CL-0002109,IS,Iasi,Iasi,453528,-6.2,7.7,1.2,0.0
EV-0002110,CL-0002110,TR,Teleorman,Alexandria,492190,-3.0,2.1,6.4,0.0
EV-0002111,CL-0002111,BH,Bihor,Salonta,859048,-7.9,5.2,0.9,0.07
EV-0002112,CL-0002112,SB,Sibiu,Medias,120495,24.4,4.2,0.0,0.0
EV-0002113,CL-0002113,BZ,Buzau,Ramnicul Sarat,959322,15.1,6.7,4.4,1.66
EV-0002114,CL-0002114,IS,Iasi,Pascani,120319,22.0,3.8,4.7,0.0
EV-0002115,CL-0002115,IS,Iasi,Iasi,935562,25.5,2.9,7.2,1.67
EV-0002116,CL-0002116,IS,Iasi,Iasi,699308,-1.7,7.1,3.8,0.2
EV-0002117,CL-0002117,IS,Iasi,Iasi,699308,9.4,12.8,2.5,0.0
EV-0002118,CL-0002118,HR,Harghita,Miercurea Ciuc,304514,-3.1,11.5,0.0,0.47
EV-0002119,CL-0002119,BZB,Bucuresti,Sector 1,979122,-8.8,3.1,3.1,0.0
EV-0002120,CL-0002120,CJ,Cluj,Dej,317335,8.4,29.3,2.7,0.35
EV-0002121,CL-0002121,BV,Brasov,Fagaras,595166,27.5,18.4,2.3,0.04
EV-0002122,CL-0002122,BV,Brasov,Fagaras,595166,22.1,0.8,3.1,0.29
EV-0002123,CL-0002123,BN,Bistrita-Nasaud,Nasaud,867283,4.5,15.3,3.0,0.28
EV-0002124,CL-0002124,NT,Neamt,Piatra Neamt,175463,2.2,14.4,5.8,0.0
EV-0002125,CL-0002125,CT,Constanta,Mangalia,843160,8.9,5.0,6.8,0.11
EV-0002126,CL-0002126,BZB,Bucuresti,Sector 5,258161,9.4,20.7,5.8,0.2
EV-0002127,CL-0002127,BT,Botosani,Dorohoi,705672,13.3,9.9,4.5,1.51
EV-0002128,CL-0002128,BT,Botosani,Dorohoi,705672,2.1,1.0,4.3,0.19
EV-0002129,CL-0002129,BC,Bacau,Moinesti,897631,20.6,8.9,2.0,0.0
EV-0002130,CL-0002130,BC,Bacau,Bacau,688937,-1.0,10.2,5.3,0.0
EV-0002131,CL-0002131,CV,Covasna,Targu Secuiesc,367949,-1.7,6.1,3.1,0.0
EV-0002132,CL-0002132,IF,Ilfov,Voluntari,642883,20.9,0.7,2.9,0.24
EV-0002133,CL-0002133,BZB,Bucuresti,Sector 3,646633,0.4,1.7,4.4,0.0
EV-0002134,CL-0002134,BV,Brasov,Sacele,735413,21.5,16.8,0.0,1.46
EV-0002135,CL-0002135,AB,Alba,Sebes,674405,-5.2,2.9,2.8,0.44
EV-0002136,CL-0002136,PH,Prahova,Ploiesti,908574,8.8,5.0,3.4,0.37
EV-0002137,CL-0002137,BV,Brasov,Sacele,569697,-6.0,10.7,0.0,0.25
EV-0002138,CL-0002138,BV,Brasov,Sacele,570181,25.8,2.9,3.0,0.0
EV-0002139,CL-0002139,DJ,Dolj,Craiova,454709,2.7,1.5,3.0,0.31
EV-0002140,CL-0002140,DJ,Dolj,Craiova,454709,8.5,6.5,5.7,0.12
EV-0002141,CL-0002141,CJ,Cluj,Turda,364330,13.7,14.4,4.2,1.44
EV-0002142,CL-0002142,BZB,Bucuresti,Sector 5,725297,19.2,4.4,5.5,0.0
EV-0002143,CL-0002143,BN,Bistrita-Nasaud,Nasaud,729477,6.7,7.2,7.7,0.08
EV-0002144,CL-0002144,DB,Dambovita,Gaesti,881421,22.3,3.8,2.1,0.0
EV-0002145,CL-0002145,TR,Teleorman,Turnu Magurele,989308,11.4,4.1,6.0,0.02
EV-0002146,CL-0002146,PH,Prahova,Ploiesti,173612,10.6,7.3,3.6,0.28
EV-0002147,CL-0002147,BZ,Buzau,Ramnicul Sarat,196467,1.1,8.5,5.0,0.16
EV-0002148,CL-0002148,SV,Suceava,Radauti,188009,24.7,16.4,4.9,2.11
EV-0002149,CL-0002149,PH,Prahova,Campina,703718,8.8,17.8,3.2,0.0
EV-0002150,CL-0002150,PH,Prahova,Sinaia,200105,42.2,16.1,2.1,1.59
EV-0002151,CL-0002151,PH,Prahova,Campina,269601,-0.9,12.5,1.9,0.0
EV-0002152,CL-0002152,PH,Prahova,Campina,269601,12.1,3.6,1.8,0.39
EV-0002153,CL-0002153,PH,Prahova,Campina,269601,19.4,1.5,4.0,0.0
EV-0002154,CL-0002154,SV,Suceava,Suceava,873352,12.6,2.4,6.3,0.0
EV-0002155,CL-0002155,GL,Galati,Tecuci,954844,26.3,17.6,5.3,0.0
EV-0002156,CL-0002156,AB,Alba,Alba Iulia,507630,8.3,17.4,3.7,0.08
EV-0002157,CL-0002157,CV,Covasna,Sfantu Gheorghe,727706,6.4,6.8,4.5,0.0
EV-0002158,CL-0002158,CV,Covasna,Targu Secuiesc,535226,20.3,1.8,1.5,0.2
EV-0002159,CL-0002159,TM,Timis,Timisoara,135479,1.0,9.5,1.8,0.0
EV-0002160,CL-0002160,DB,Dambovita,Gaesti,393891,19.6,10.5,2.1,0.0
EV-0002161,CL-0002161,MM,Maramures,Baia Mare,754324,12.2,1.8,4.2,0.25
EV-0002162,CL-0002162,BH,Bihor,Alesd,850595,16.6,7.4,2.8,0.46
EV-0002163,CL-0002163,AG,Arges,Curtea de Arges,298393,15.3,9.5,2.4,0.03
EV-0002164,CL-0002164,IS,Iasi,Pascani,404224,15.0,1.1,4.2,0.07
EV-0002165,CL-0002165,BZB,Bucuresti,Sector 6,887784,6.5,27.9,5.7,1.63
EV-0002166,CL-0002166,TM,Timis,Timisoara,731373,23.0,3.3,5.1,0.0
EV-0002167,CL-0002167,CT,Constanta,Constanta,552367,0.3,5.7,8.2,0.0
EV-0002168,CL-0002168,BZB,Bucuresti,Sector 6,410990,0.5,1.7,1.8,0.25
EV-0002169,CL-0002169,AR,Arad,Lipova,637579,6.6,1.8,2.1,0.0
EV-0002170,CL-0002170,BZ,Buzau,Ramnicul Sarat,864868,24.9,4.0,2.1,0.0
EV-0002171,CL-0002171,BZ,Buzau,Ramnicul Sarat,864868,5.8,2.0,5.9,0.01
EV-0002172,CL-0002172,GR,Giurgiu,Giurgiu,885751,9.7,1.1,2.9,0.36
EV-0002173,CL-0002173,HR,Harghita,Miercurea Ciuc,741999,17.9,5.1,2.3,1.82
EV-0002174,CL-0002174,PH,Prahova,Sinaia,121398,9.2,3.9,5.7,0.21
EV-0002175,CL-0002175,CT,Constanta,Medgidia,696967,1.7,7.2,10.1,0.38
EV-0002176,CL-0002176,HD,Hunedoara,Hunedoara,772849,-10.0,0.9,2.0,0.03
EV-0002177,CL-0002177,SM,Satu Mare,Satu Mare,108788,-0.5,7.9,3.0,0.72
EV-0002178,CL-0002178,SM,Satu Mare,Satu Mare,108788,8.9,7.4,3.5,0.02
EV-0002179,CL-0002179,IL,Ialomita,Slobozia,866474,5.7,10.1,3.9,0.11
EV-0002180,CL-0002180,CJ,Cluj,Cluj-Napoca,557163,0.8,25.2,9.7,0.0
EV-0002181,CL-0002181,IS,Iasi,Iasi,797494,26.1,8.6,2.4,0.0
EV-0002182,CL-0002182,IS,Iasi,Iasi,797494,2.3,2.4,4.7,0.19
EV-0002183,CL-0002183,MH,Mehedinti,Drobeta-Turnu Severin,630145,3.8,11.6,4.4,0.0
EV-0002184,CL-0002184,BZB,Bucuresti,Sector 3,190038,-0.3,5.6,2.6,0.0
EV-0002185,CL-0002185,BH,Bihor,Salonta,841496,18.1,7.5,5.7,0.27
EV-0002186,CL-0002186,IF,Ilfov,Otopeni,370757,-0.8,3.6,2.1,0.24
EV-0002187,CL-0002187,MS,Mures,Targu Mures,787458,25.9,14.2,3.3,0.05
EV-0002188,CL-0002188,MS,Mures,Targu Mures,787458,11.4,13.8,6.6,0.3
EV-0002189,CL-0002189,DJ,Dolj,Craiova,775514,10.9,3.0,0.1,0.09
EV-0002190,CL-0002190,TR,Teleorman,Turnu Magurele,200312,-1.9,6.9,2.8,0.05
EV-0002191,CL-0002191,CJ,Cluj,Dej,910372,-9.3,6.9,3.1,0.0
EV-0002192,CL-0002192,CJ,Cluj,Dej,910372,21.1,5.3,4.4,0.06
EV-0002193,CL-0002193,DB,Dambovita,Targoviste,264749,5.2,5.0,0.7,0.07
EV-0002194,CL-0002194,DB,Dambovita,Targoviste,264749,29.9,7.9,3.5,0.0
EV-0002195,CL-0002195,BZB,Bucuresti,Sector 6,888743,6.1,10.8,1.6,0.0
EV-0002196,CL-0002196,CV,Covasna,Sfantu Gheorghe,824059,-0.2,5.3,6.6,0.0
EV-0002197,CL-0002197,BZB,Bucuresti,Sector 1,806737,-12.1,6.6,3.9,0.0
EV-0002198,CL-0002198,CT,Constanta,Medgidia,352141,16.3,10.0,6.3,0.0
EV-0002199,CL-0002199,BZB,Bucuresti,Sector 5,830787,5.6,12.2,0.0,0.0
EV-0002200,CL-0002200,BZB,Bucuresti,Sector 3,578863,17.1,3.6,0.0,0.0
EV-0002201,CL-0002201,PH,Prahova,Sinaia,437179,6.8,8.1,2.4,2.14
EV-0002202,CL-0002202,VN,Vrancea,Adjud,203263,15.9,12.4,4.4,0.0
EV-0002203,CL-0002203,VN,Vrancea,Adjud,203263,2.5,22.0,2.1,0.0
EV-0002204,CL-0002204,HD,Hunedoara,Petrosani,851753,23.3,7.7,0.0,0.0
EV-0002205,CL-0002205,IS,Iasi,Pascani,740162,2.7,1.6,5.2,0.0
EV-0002206,CL-0002206,MS,Mures,Targu Mures,621192,20.8,1.5,1.4,0.01
EV-0002207,CL-0002207,OT,Olt,Slatina,572105,-15.8,7.9,10.1,0.85
EV-0002208,CL-0002208,IS,Iasi,Iasi,916004,9.8,3.8,0.0,0.0
EV-0002209,CL-0002209,AG,Arges,Campulung,907884,15.2,11.3,5.1,2.23
EV-0002210,CL-0002210,BT,Botosani,Dorohoi,409176,11.5,15.8,1.2,1.27
EV-0002211,CL-0002211,BT,Botosani,Dorohoi,409176,-3.8,3.8,1.6,0.0
EV-0002212,CL-0002212,IS,Iasi,Pascani,548390,7.1,5.9,5.2,0.0
EV-0002213,CL-0002213,TM,Timis,Sannicolau Mare,421885,25.9,6.8,2.3,0.0
EV-0002214,CL-0002214,BZB,Bucuresti,Sector 5,357044,8.7,7.5,1.5,2.76
EV-0002215,CL-0002215,CT,Constanta,Constanta,225391,22.2,8.8,6.2,0.47
EV-0002216,CL-0002216,CT,Constanta,Constanta,653787,12.5,10.5,2.5,0.35
EV-0002217,CL-0002217,BT,Botosani,Botosani,277806,4.4,17.4,5.9,0.0
EV-0002218,CL-0002218,GL,Galati,Tecuci,184273,17.8,3.8,3.4,0.58
EV-0002219,CL-0002219,TM,Timis,Timisoara,437790,13.0,10.1,0.6,0.36
EV-0002220,CL-0002220,CJ,Cluj,Turda,366386,4.5,6.6,1.9,0.07
EV-0002221,CL-0002221,AB,Alba,Sebes,900959,5.1,3.6,7.8,1.91
EV-0002222,CL-0002222,MM,Maramures,Baia Mare,194153,9.1,2.3,4.5,0.0
EV-0002223,CL-0002223,BZB,Bucuresti,Sector 1,573044,6.4,2.8,3.2,0.08
EV-0002224,CL-0002224,VL,Valcea,Dragasani,651434,-6.3,0.7,0.0,0.0
EV-0002225,CL-0002225,AG,Arges,Campulung,578212,23.8,46.3,6.2,0.76
EV-0002226,CL-0002226,GJ,Gorj,Targu Jiu,101211,-2.8,6.4,4.5,0.12
EV-0002227,CL-0002227,TM,Timis,Sannicolau Mare,747716,19.3,10.1,6.7,0.25
EV-0002228,CL-0002228,IS,Iasi,Pascani,176695,3.3,11.5,3.3,0.0
EV-0002229,CL-0002229,CJ,Cluj,Turda,183446,21.1,10.5,3.0,0.18
EV-0002230,CL-0002230,CJ,Cluj,Turda,183446,19.3,4.1,0.1,0.0
EV-0002231,CL-0002231,CT,Constanta,Constanta,343413,6.3,5.7,10.6,0.0
EV-0002232,CL-0002232,CT,Constanta,Constanta,343413,23.4,1.5,5.1,0.0
EV-0002233,CL-0002233,BZB,Bucuresti,Sector 4,108284,-3.0,3.6,2.7,0.76
EV-0002234,CL-0002234,HD,Hunedoara,Hunedoara,772849,12.2,11.5,4.3,0.56
EV-0002235,CL-0002235,MH,Mehedinti,Drobeta-Turnu Severin,452868,16.8,14.2,3.3,0.0
EV-0002236,CL-0002236,AG,Arges,Pitesti,972542,0.5,3.0,0.7,0.0
EV-0002237,CL-0002237,AR,Arad,Lipova,367872,9.8,10.5,2.6,0.52
EV-0002238,CL-0002238,CJ,Cluj,Cluj-Napoca,537104,7.7,12.6,6.2,0.2
EV-0002239,CL-0002239,IF,Ilfov,Chitila,557576,17.1,6.2,5.3,0.0
EV-0002240,CL-0002240,CT,Constanta,Constanta,653787,8.4,4.7,8.1,0.0
EV-0002241,CL-0002241,CT,Constanta,Constanta,653787,2.2,1.5,5.4,0.5
EV-0002242,CL-0002242,CJ,Cluj,Dej,726945,17.6,1.0,5.2,0.0
EV-0002243,CL-0002243,BZB,Bucuresti,Sector 5,296769,12.4,3.1,3.2,0.57
EV-0002244,CL-0002244,CT,Constanta,Constanta,666609,22.4,5.7,5.7,0.0
EV-0002245,CL-0002245,CL,Calarasi,Oltenita,829668,24.6,9.9,3.3,0.21
EV-0002246,CL-0002246,CT,Constanta,Mangalia,442622,18.6,2.6,3.3,0.56
EV-0002247,CL-0002247,BV,Brasov,Fagaras,442921,7.0,11.7,8.2,0.22
EV-0002248,CL-0002248,MM,Maramures,Baia Mare,564820,7.8,3.3,4.4,0.03
EV-0002249,CL-0002249,MM,Maramures,Baia Mare,564820,16.9,3.9,5.6,0.07
EV-0002250,CL-0002250,VS,Vaslui,Vaslui,431021,10.1,20.7,6.5,1.24
EV-0002251,CL-0002251,CV,Covasna,Sfantu Gheorghe,573146,-4.2,15.0,6.4,0.0
EV-0002252,CL-0002252,SV,Suceava,Falticeni,599288,15.9,4.8,3.3,0.0
EV-0002253,CL-0002253,SV,Suceava,Falticeni,599288,3.1,4.8,3.8,0.19
EV-0002254,CL-0002254,TM,Timis,Lugoj,134179,2.7,3.1,2.2,0.0
EV-0002255,CL-0002255,BH,Bihor,Oradea,653668,2.4,3.0,0.8,0.0
EV-0002256,CL-0002256,VS,Vaslui,Barlad,390570,20.2,3.7,2.7,0.0
EV-0002257,CL-0002257,MS,Mures,Sighisoara,802670,-4.6,3.0,7.2,0.0
EV-0002258,CL-0002258,AG,Arges,Campulung,684308,1.5,2.3,7.6,0.57
EV-0002259,CL-0002259,CJ,Cluj,Turda,485261,-7.7,2.4,4.1,0.04
EV-0002260,CL-0002260,CJ,Cluj,Turda,485261,4.1,1.9,0.0,0.33
EV-0002261,CL-0002261,HD,Hunedoara,Deva,764836,21.8,1.4,6.8,0.0
EV-0002262,CL-0002262,BH,Bihor,Alesd,789645,36.4,8.9,5.2,0.22
EV-0002263,CL-0002263,BT,Botosani,Botosani,192133,12.7,4.3,4.6,1.32
EV-0002264,CL-0002264,VL,Valcea,Dragasani,109243,12.3,6.6,5.0,1.12
EV-0002265,CL-0002265,IF,Ilfov,Chitila,386087,0.4,10.3,2.0,1.17
EV-0002266,CL-0002266,IF,Ilfov,Chitila,386087,7.4,9.4,3.2,1.46
EV-0002267,CL-0002267,TM,Timis,Lugoj,682434,15.7,6.4,3.4,0.14
EV-0002268,CL-0002268,TR,Teleorman,Alexandria,796582,-4.4,2.4,5.3,0.27
EV-0002269,CL-0002269,CT,Constanta,Medgidia,201743,1.2,12.7,5.6,0.0
EV-0002270,CL-0002270,MM,Maramures,Baia Mare,324853,17.9,3.5,2.9,0.0
EV-0002271,CL-0002271,BZB,Bucuresti,Sector 3,575903,26.3,2.7,1.0,0.0
EV-0002272,CL-0002272,VN,Vrancea,Focsani,879225,16.2,1.6,0.6,1.23
EV-0002273,CL-0002273,DB,Dambovita,Gaesti,485676,6.4,3.6,6.1,0.15
EV-0002274,CL-0002274,CJ,Cluj,Dej,857302,19.5,5.2,5.7,0.0
EV-0002275,CL-0002275,BN,Bistrita-Nasaud,Bistrita,735976,-4.9,4.1,2.7,0.0
EV-0002276,CL-0002276,CJ,Cluj,Turda,517661,30.3,7.9,2.2,0.0
EV-0002277,CL-0002277,SB,Sibiu,Sibiu,992937,4.7,2.0,2.8,0.39
EV-0002278,CL-0002278,SB,Sibiu,Sibiu,992937,-2.8,1.0,4.8,1.71
EV-0002279,CL-0002279,BR,Braila,Braila,935891,11.1,5.0,1.6,0.0
EV-0002280,CL-0002280,TM,Timis,Sannicolau Mare,627608,0.8,15.2,4.6,0.0
EV-0002281,CL-0002281,SV,Suceava,Suceava,303508,3.8,6.0,3.7,0.28
EV-0002282,CL-0002282,CT,Constanta,Mangalia,273700,9.5,5.6,6.3,0.67
EV-0002283,CL-0002283,CJ,Cluj,Cluj-Napoca,957857,7.3,5.4,3.6,0.0
EV-0002284,CL-0002284,BZB,Bucuresti,Sector 5,656186,23.9,7.6,0.0,0.54
EV-0002285,CL-0002285,BZB,Bucuresti,Sector 5,656186,26.2,6.5,3.8,0.02
EV-0002286,CL-0002286,BZB,Bucuresti,Sector 5,656186,8.4,4.4,0.8,0.25
EV-0002287,CL-0002287,CT,Constanta,Mangalia,384847,12.9,3.1,4.1,1.85
EV-0002288,CL-0002288,CT,Constanta,Mangalia,384847,-7.3,1.4,3.7,1.2
EV-0002289,CL-0002289,SB,Sibiu,Medias,277968,4.2,8.2,3.1,0.0
EV-0002290,CL-0002290,IF,Ilfov,Voluntari,138015,13.1,4.0,3.4,0.04
EV-0002291,CL-0002291,CT,Constanta,Mangalia,999723,15.6,2.0,7.1,0.1
EV-0002292,CL-0002292,GL,Galati,Galati,522342,-2.9,10.8,2.7,0.0
EV-0002293,CL-0002293,CJ,Cluj,Turda,499661,5.8,13.1,2.6,1.32
EV-0002294,CL-0002294,VL,Valcea,Ramnicu Valcea,784061,25.4,3.8,4.1,0.26
EV-0002295,CL-0002295,CT,Constanta,Mangalia,390104,19.6,6.5,6.9,0.0
EV-0002296,CL-0002296,AB,Alba,Sebes,543649,16.3,22.2,2.2,1.2
EV-0002297,CL-0002297,SV,Suceava,Suceava,434709,20.3,4.0,3.5,0.05
EV-0002298,CL-0002298,IL,Ialomita,Slobozia,941169,3.7,4.7,7.0,0.08
EV-0002299,CL-0002299,TR,Teleorman,Alexandria,318819,30.6,25.9,8.0,1.81
EV-0002300,CL-0002300,GL,Galati,Tecuci,782226,1.4,4.9,3.4,0.0
EV-0002301,CL-0002301,MM,Maramures,Sighetu Marmatiei,648179,8.2,5.0,2.3,0.47
EV-0002302,CL-0002302,AB,Alba,Aiud,849409,14.3,6.3,5.3,0.93
EV-0002303,CL-0002303,PH,Prahova,Campina,695968,19.9,7.2,1.8,0.0
EV-0002304,CL-0002304,GJ,Gorj,Motru,714223,1.1,4.2,0.8,0.05
EV-0002305,CL-0002305,BV,Brasov,Sacele,828648,0.7,27.7,1.4,0.0
EV-0002306,CL-0002306,BZB,Bucuresti,Sector 6,888743,33.0,8.5,3.8,0.31
EV-0002307,CL-0002307,IS,Iasi,Iasi,644909,7.8,5.1,2.9,0.14
EV-0002308,CL-0002308,BZB,Bucuresti,Sector 5,421331,16.7,2.2,0.0,0.0
EV-0002309,CL-0002309,BZB,Bucuresti,Sector 5,421331,18.6,3.7,5.0,0.21
EV-0002310,CL-0002310,DJ,Dolj,Craiova,488715,0.4,6.7,3.8,0.42
EV-0002311,CL-0002311,BT,Botosani,Botosani,957023,-9.5,3.0,3.4,0.12
EV-0002312,CL-0002312,TM,Timis,Timisoara,135179,17.1,8.5,3.5,0.0
EV-0002313,CL-0002313,MH,Mehedinti,Drobeta-Turnu Severin,555387,-3.0,11.8,5.1,0.0
EV-0002314,CL-0002314,BT,Botosani,Dorohoi,904790,20.6,4.9,2.7,0.0
EV-0002315,CL-0002315,BT,Botosani,Dorohoi,904790,3.9,29.9,4.6,0.0
EV-0002316,CL-0002316,TR,Teleorman,Alexandria,582668,-5.4,2.2,5.8,0.25
EV-0002317,CL-0002317,BZB,Bucuresti,Sector 4,847596,7.4,9.8,0.8,0.02
EV-0002318,CL-0002318,CJ,Cluj,Dej,470449,11.5,32.4,0.0,1.82
EV-0002319,CL-0002319,TM,Timis,Timisoara,952889,4.8,5.9,2.3,0.27
EV-0002320,CL-0002320,IS,Iasi,Pascani,780935,28.2,1.9,1.5,0.0
EV-0002321,CL-0002321,TM,Timis,Timisoara,601575,-15.2,15.3,2.1,0.08
EV-0002322,CL-0002322,HD,Hunedoara,Deva,740862,15.9,0.5,3.5,0.0
EV-0002323,CL-0002323,HD,Hunedoara,Deva,740862,9.7,13.4,2.9,0.13
EV-0002324,CL-0002324,VS,Vaslui,Barlad,863804,11.7,1.6,1.8,0.06
EV-0002325,CL-0002325,VS,Vaslui,Barlad,863804,29.3,16.0,2.5,1.81
EV-0002326,CL-0002326,VS,Vaslui,Barlad,863804,-3.4,8.7,1.3,0.0
EV-0002327,CL-0002327,BR,Braila,Braila,707057,-0.5,10.4,0.6,0.0
EV-0002328,CL-0002328,SV,Suceava,Falticeni,974155,5.9,3.9,6.4,0.1
EV-0002329,CL-0002329,BZB,Bucuresti,Sector 4,707733,-1.8,4.1,3.9,0.0
EV-0002330,CL-0002330,BZ,Buzau,Ramnicul Sarat,544248,-3.7,24.0,5.6,0.29
EV-0002331,CL-0002331,BR,Braila,Braila,720918,23.6,1.4,5.4,0.04
EV-0002332,CL-0002332,GJ,Gorj,Targu Jiu,271764,1.3,0.7,4.5,0.22
EV-0002333,CL-0002333,GJ,Gorj,Targu Jiu,271764,7.8,1.2,2.8,0.28
EV-0002334,CL-0002334,BH,Bihor,Oradea,469324,9.7,2.7,2.8,0.16
EV-0002335,CL-0002335,IS,Iasi,Pascani,327370,0.1,2.5,5.6,0.0
EV-0002336,CL-0002336,NT,Neamt,Roman,688354,8.5,6.0,0.0,1.88
EV-0002337,CL-0002337,TM,Timis,Timisoara,367893,28.0,3.7,5.2,0.34
EV-0002338,CL-0002338,DB,Dambovita,Targoviste,761344,29.0,16.6,2.4,1.11
EV-0002339,CL-0002339,NT,Neamt,Roman,793219,-0.5,15.7,3.5,0.15
EV-0002340,CL-0002340,BZB,Bucuresti,Sector 2,535715,18.2,20.7,6.6,0.0
EV-0002341,CL-0002341,TM,Timis,Lugoj,404526,7.9,1.7,4.6,0.27
EV-0002342,CL-0002342,TM,Timis,Sannicolau Mare,677849,18.0,8.0,3.4,0.0
EV-0002343,CL-0002343,BZB,Bucuresti,Sector 3,790449,9.1,7.8,2.7,0.73
EV-0002344,CL-0002344,MS,Mures,Sighisoara,746887,14.8,9.6,3.6,0.04
EV-0002345,CL-0002345,BZB,Bucuresti,Sector 6,957113,23.9,14.5,7.0,1.83
EV-0002346,CL-0002346,GL,Galati,Galati,768128,10.0,19.8,3.0,0.66
EV-0002347,CL-0002347,SV,Suceava,Falticeni,902660,12.2,3.7,1.0,1.55
EV-0002348,CL-0002348,CT,Constanta,Mangalia,843160,-1.1,1.6,7.3,0.19
EV-0002349,CL-0002349,TR,Teleorman,Turnu Magurele,440485,-3.6,10.5,6.9,0.56
EV-0002350,CL-0002350,BC,Bacau,Moinesti,280172,0.4,3.8,7.0,0.15
EV-0002351,CL-0002351,CJ,Cluj,Dej,814070,11.3,8.2,3.9,0.08
EV-0002352,CL-0002352,TL,Tulcea,Babadag,137044,14.0,19.2,3.7,0.33
EV-0002353,CL-0002353,IF,Ilfov,Voluntari,899646,15.9,19.8,5.7,1.67
EV-0002354,CL-0002354,IF,Ilfov,Voluntari,899646,5.3,6.9,3.1,2.45
EV-0002355,CL-0002355,SJ,Salaj,Zalau,345616,22.9,10.6,1.6,0.0
EV-0002356,CL-0002356,BZB,Bucuresti,Sector 1,446367,-3.3,21.6,8.4,0.25
EV-0002357,CL-0002357,BV,Brasov,Brasov,367509,11.9,6.4,5.9,0.0
EV-0002358,CL-0002358,BV,Brasov,Brasov,367509,21.3,2.1,3.5,0.0
EV-0002359,CL-0002359,CV,Covasna,Targu Secuiesc,190833,36.3,3.9,3.4,0.02
EV-0002360,CL-0002360,CJ,Cluj,Cluj-Napoca,156102,-13.6,16.3,3.1,0.0
EV-0002361,CL-0002361,BT,Botosani,Dorohoi,361163,28.9,19.6,0.8,1.08
EV-0002362,CL-0002362,IF,Ilfov,Voluntari,564300,13.2,8.4,3.8,0.0
EV-0002363,CL-0002363,TM,Timis,Lugoj,572609,25.5,3.6,3.4,0.0
EV-0002364,CL-0002364,VL,Valcea,Dragasani,330659,5.7,6.9,1.8,0.0
EV-0002365,CL-0002365,MM,Maramures,Baia Mare,615186,11.3,5.7,4.0,0.12
EV-0002366,CL-0002366,MM,Maramures,Baia Mare,615186,15.5,3.3,3.7,0.31
EV-0002367,CL-0002367,DB,Dambovita,Gaesti,655177,4.7,16.0,1.9,0.16
EV-0002368,CL-0002368,BT,Botosani,Dorohoi,514614,19.7,7.9,6.5,1.86
EV-0002369,CL-0002369,BR,Braila,Braila,195070,33.9,7.4,4.0,0.13
EV-0002370,CL-0002370,AR,Arad,Arad,589916,24.1,7.0,5.2,0.07
EV-0002371,CL-0002371,CV,Covasna,Targu Secuiesc,212215,-4.9,3.2,2.5,0.0
EV-0002372,CL-0002372,SV,Suceava,Suceava,112349,17.5,7.4,3.6,0.0
EV-0002373,CL-0002373,MH,Mehedinti,Drobeta-Turnu Severin,738764,5.5,16.8,2.8,0.0
