policy_id,customer_id,product_type,start_date,end_date,status,channel,discount_pct,gross_premium
P-010368,C-006195,renters,2024-07-23,2025-08-15,active,online,0.029,136.4
P-010369,C-006336,auto,2024-10-02,2025-07-25,active,online,0.033,420.1
P-010370,C-001181,homeowners,2024-12-01,2026-04-14,active,agent,0.081,290.93
P-010371,C-003911,auto,2024-01-19,2025-06-08,active,online,0.062,370.46
P-010372,C-003818,auto,2024-04-28,2024-12-12,active,agent,0.066,317.5
P-010373,C-000682,renters,2024-11-18,2025-05-22,active,agent,0.012,171.77
P-010374,C-004680,auto,2024-08-05,2025-11-26,active,agent,0.006,474.35
P-010375,C-004903,auto,2024-09-21,2025-06-22,lapsed,agent,0.079,249.29
P-010376,C-003807,renters,2024-01-20,2025-06-01,lapsed,agent,0.0,184.77
P-010377,C-003684,auto,2024-05-14,2024-11-25,active,online,0.012,312.77
P-010378,C-003749,commercial_property,2024-11-20,2025-09-16,active,agent,0.108,2845.85
P-010379,C-004858,auto,2024-02-28,2025-08-16,active,partner,0.066,391.1
P-010380,C-002574,homeowners,2024-08-07,2025-06-05,active,online,0.037,437.32
P-010381,C-005020,auto,2024-12-17,2025-06-24,active,agent,0.104,328.03
P-010382,C-002282,homeowners,2024-06-04,2025-08-30,active,agent,0.06,205.17
P-010383,C-004946,commercial_property,2024-03-27,2025-09-01,active,online,0.032,2782.43
P-010384,C-007151,auto,2024-10-08,2025-07-12,active,online,0.066,514.73
P-010385,C-005677,auto,2024-07-20,2025-08-01,active,agent,0.001,424.85
P-010386,C-005560,homeowners,2024-08-30,2025-09-03,active,online,0.051,386.19
P-010387,C-006570,auto,2024-07-25,2025-04-03,active,agent,0.114,280.97
P-010388,C-002031,auto,2024-08-04,2025-07-13,active,agent,0.032,377.3
P-010389,C-004865,renters,2024-06-08,2025-08-07,active,agent,0.047,130.37
P-010390,C-000607,homeowners,2024-01-09,2025-02-27,active,agent,0.025,284.92
P-010391,C-003497,homeowners,2024-07-27,2025-03-13,active,online,0.034,400.43
P-010392,C-006679,homeowners,2024-12-08,2025-11-27,lapsed,online,0.037,444.2
P-010393,C-004378,renters,2024-12-13,2026-03-31,active,partner,0.048,139.49
P-010394,C-006727,homeowners,2024-06-06,2025-02-04,lapsed,partner,0.066,213.8
P-010395,C-004589,homeowners,2024-09-01,2025-12-29,active,online,0.045,313.13
P-010396,C-002062,renters,2024-04-07,2024-11-10,active,agent,0.054,229.07
P-010397,C-001828,renters,2024-09-27,2025-07-07,active,online,0.065,99.55
P-010398,C-005407,renters,2024-09-06,2025-08-07,active,agent,0.087,209.26
P-010399,C-003978,homeowners,2024-10-03,2026-03-10,active,agent,0.057,456.37
P-010400,C-004449,auto,2024-10-27,2025-11-16,active,online,0.068,377.65
P-010401,C-005999,auto,2024-01-15,2025-03-09,active,online,0.028,477.31
P-010402,C-004097,homeowners,2024-03-02,2025-03-08,active,agent,0.0,295.59
P-010403,C-001212,homeowners,2024-08-11,2025-04-17,active,online,0.103,312.87
P-010404,C-002707,homeowners,2024-02-16,2024-08-19,active,agent,0.055,328.27
P-010405,C-001084,homeowners,2024-06-05,2025-05-09,active,partner,0.0,254.35
P-010406,C-003412,auto,2024-02-07,2024-11-05,active,agent,0.068,516.7
P-010407,C-005456,auto,2024-11-05,2025-10-14,active,agent,0.125,300.7
P-010408,C-005782,auto,2024-07-27,2025-09-28,active,agent,0.011,368.65
P-010409,C-006996,commercial_property,2024-10-17,2025-10-01,active,agent,0.02,1502.87
P-010410,C-002004,auto,2024-12-06,2025-08-17,lapsed,online,0.094,508.8
P-010411,C-004162,auto,2024-10-23,2026-03-10,active,partner,0.034,368.69
P-010412,C-004444,auto,2024-07-16,2025-05-17,active,agent,0.09,332.96
P-010413,C-002202,auto,2024-07-02,2025-09-10,active,agent,0.024,430.75
P-010414,C-007138,auto,2024-02-13,2025-03-26,active,agent,0.061,338.05
P-010415,C-005333,homeowners,2024-03-20,2025-04-12,lapsed,online,0.057,292.04
P-010416,C-002172,homeowners,2024-07-23,2025-11-12,active,online,0.0,352.23
P-010417,C-005941,homeowners,2024-07-03,2025-10-06,active,agent,0.092,497.54
P-010418,C-002616,auto,2024-08-31,2025-10-13,active,agent,0.069,440.09
P-010419,C-000947,commercial_property,2024-03-06,2024-12-16,active,agent,0.122,4501.13
P-010420,C-004410,auto,2024-03-19,2025-03-31,active,online,0.071,335.37
P-010421,C-003131,auto,2024-02-10,2024-10-01,active,online,0.048,389.94
P-010422,C-006022,homeowners,2024-05-04,2025-03-20,active,agent,0.006,220.76
P-010423,C-005539,renters,2024-05-06,2025-07-11,active,online,0.07,97.85
P-010424,C-000341,homeowners,2024-11-07,2025-08-22,active,agent,0.0,548.06
P-010425,C-004296,renters,2024-04-14,2025-05-08,active,online,0.0,190.81
P-010426,C-003741,auto,2024-08-02,2025-07-07,active,online,0.054,301.03
P-010427,C-006239,auto,2024-04-05,2025-04-03,active,partner,0.147,386.2
P-010428,C-001757,homeowners,2024-12-09,2026-03-24,active,online,0.061,432.67
P-010429,C-001554,homeowners,2024-10-31,2025-08-21,active,agent,0.021,370.92
P-010430,C-000802,homeowners,2024-05-02,2025-04-06,active,agent,0.062,258.03
P-010431,C-006811,homeowners,2024-11-11,2025-06-15,active,agent,0.094,311.54
P-010432,C-006284,commercial_property,2024-05-09,2025-05-12,active,online,0.046,4947.94
P-010433,C-004221,auto,2024-01-12,2025-06-07,active,online,0.0,300.91
P-010434,C-003008,auto,2024-04-13,2025-04-07,active,online,0.061,412.91
P-010435,C-001941,renters,2024-06-05,2025-08-29,active,agent,0.031,154.36
P-010436,C-002868,homeowners,2024-06-14,2025-04-25,active,agent,0.07,268.23
P-010437,C-005171,auto,2024-10-20,2025-05-06,active,agent,0.01,440.6
P-010438,C-003894,homeowners,2024-07-14,2025-12-14,active,agent,0.104,283.62
P-010439,C-005408,auto,2024-12-29,2026-02-10,lapsed,partner,0.055,375.55
P-010440,C-005354,renters,2024-08-29,2025-05-28,active,agent,0.0,141.59
P-010441,C-002673,auto,2024-08-21,2026-01-05,active,online,0.028,472.02
P-010442,C-006491,auto,2024-04-06,2025-04-22,active,agent,0.085,322.32
P-010443,C-003597,homeowners,2024-12-17,2025-10-23,active,partner,0.049,241.33
P-010444,C-004628,auto,2024-05-13,2025-02-27,active,partner,0.033,318.27
P-010445,C-004385,homeowners,2024-02-28,2024-11-20,active,online,0.031,376.61
P-010446,C-003649,auto,2024-03-27,2025-09-01,active,online,0.058,345.12
P-010447,C-006835,auto,2024-11-05,2025-10-07,cancelled,online,0.05,443.63
P-010448,C-005214,auto,2024-11-12,2025-07-13,active,online,0.067,312.8
P-010449,C-004305,auto,2024-08-06,2025-12-02,active,agent,0.055,334.35
P-010450,C-001751,homeowners,2024-03-02,2025-07-31,active,agent,0.057,346.36
P-010451,C-001597,auto,2024-10-25,2025-07-19,active,agent,0.029,478.27
P-010452,C-002489,auto,2024-03-05,2025-05-19,active,agent,0.071,414.07
P-010453,C-007140,commercial_property,2024-05-02,2025-03-26,active,agent,0.051,3708.49
P-010454,C-001726,commercial_property,2024-11-11,2025-09-26,active,agent,0.124,744.11
P-010455,C-006280,auto,2024-07-22,2025-12-01,active,partner,0.088,238.37
P-010456,C-003486,auto,2024-06-20,2025-02-07,active,online,0.036,547.75
P-010457,C-002269,renters,2024-06-04,2025-03-25,active,agent,0.028,141.32
P-010458,C-001480,homeowners,2024-12-28,2026-05-15,active,online,0.0,342.58
P-010459,C-001015,auto,2024-11-18,2025-09-27,active,partner,0.121,345.79
P-010460,C-000180,renters,2024-04-01,2024-11-10,active,agent,0.052,101.85
P-010461,C-006091,renters,2024-01-31,2024-09-10,lapsed,agent,0.08,130.12
P-010462,C-006332,auto,2024-06-05,2025-08-15,lapsed,online,0.113,431.25
P-010463,C-000999,auto,2024-06-05,2025-07-26,lapsed,agent,0.058,264.08
P-010464,C-001570,auto,2024-04-11,2024-12-16,active,agent,0.001,384.81
P-010465,C-002593,auto,2024-04-25,2025-08-22,active,agent,0.111,452.57
P-010466,C-004199,homeowners,2024-01-28,2025-06-23,active,agent,0.0,331.2
P-010467,C-006912,auto,2024-01-01,2024-08-24,active,online,0.0,564.66
P-010468,C-001992,auto,2024-12-14,2025-09-30,active,online,0.0,433.51
P-010469,C-001193,auto,2024-11-09,2026-02-19,lapsed,online,0.091,400.86
P-010470,C-000504,homeowners,2024-07-21,2025-10-09,cancelled,online,0.01,303.02
P-010471,C-004651,renters,2024-05-29,2025-09-15,active,online,0.073,173.97
P-010472,C-000114,auto,2024-11-02,2025-10-10,active,partner,0.112,261.64
P-010473,C-002577,auto,2024-09-16,2025-05-23,active,agent,0.05,423.22
P-010474,C-003536,homeowners,2024-12-22,2025-10-08,active,partner,0.05,311.14
P-010475,C-004689,auto,2024-03-31,2025-03-10,active,online,0.064,603.75
P-010476,C-001212,auto,2024-10-06,2025-05-16,active,online,0.083,338.09
P-010477,C-003003,homeowners,2024-06-15,2024-12-13,active,agent,0.043,340.72
P-010478,C-003390,homeowners,2024-11-27,2025-09-21,active,online,0.029,329.4
P-010479,C-006570,renters,2024-06-05,2025-08-15,active,partner,0.058,99.32
P-010480,C-002789,renters,2024-02-22,2024-10-17,active,online,0.039,102.76
P-010481,C-006322,homeowners,2024-10-24,2025-08-18,cancelled,partner,0.0,307.1
P-010482,C-000358,auto,2024-08-11,2025-04-07,active,agent,0.036,347.6
P-010483,C-001573,auto,2024-06-23,2025-06-07,active,online,0.039,422.9
P-010484,C-003735,homeowners,2024-06-16,2025-09-20,active,agent,0.0,230.92
P-010485,C-007108,homeowners,2024-05-28,2025-06-26,active,agent,0.052,284.46
P-010486,C-005227,auto,2024-11-02,2026-02-03,active,agent,0.01,491.29
P-010487,C-004756,homeowners,2024-09-06,2025-12-31,lapsed,online,0.084,413.1
P-010488,C-000352,homeowners,2024-02-21,2025-03-06,active,online,0.0,301.97
P-010489,C-003220,auto,2024-02-25,2024-12-19,active,online,0.028,501.7
P-010490,C-006349,homeowners,2024-01-17,2025-01-10,active,partner,0.097,305.32
P-010491,C-000996,homeowners,2024-12-23,2026-05-20,active,agent,0.0,498.95
P-010492,C-003781,homeowners,2024-10-10,2025-08-24,cancelled,online,0.0,314.22
P-010493,C-004530,commercial_property,2024-02-17,2025-07-17,active,agent,0.053,1925.77
P-010494,C-001580,homeowners,2024-02-09,2025-02-03,active,online,0.0,286.02
P-010495,C-003408,commercial_property,2024-04-19,2025-07-08,active,agent,0.039,3514.74
P-010496,C-002549,homeowners,2024-02-29,2024-09-26,active,agent,0.119,385.29
P-010497,C-006169,homeowners,2024-09-16,2025-08-24,lapsed,online,0.124,285.58
P-010498,C-002887,auto,2024-11-16,2025-10-11,active,partner,0.02,482.37
P-010499,C-004318,auto,2024-09-01,2025-08-14,active,online,0.0,316.28
P-010500,C-002198,commercial_property,2024-10-31,2025-08-14,cancelled,online,0.071,3987.72
P-010501,C-003209,homeowners,2024-08-10,2025-09-07,lapsed,agent,0.063,351.21
P-010502,C-004414,auto,2024-09-06,2025-10-25,lapsed,agent,0.03,354.25
P-010503,C-006278,auto,2024-10-30,2026-01-10,active,agent,0.021,437.58
P-010504,C-005987,auto,2024-02-16,2024-08-19,active,partner,0.068,588.84
P-010505,C-000903,commercial_property,2024-03-27,2025-06-24,lapsed,online,0.08,4349.94
P-010506,C-001179,auto,2024-01-16,2024-11-12,active,online,0.025,343.6
P-010507,C-002361,renters,2024-11-23,2025-08-26,active,agent,0.099,162.47
P-010508,C-004769,auto,2024-08-26,2025-11-06,active,online,0.093,386.85
P-010509,C-003309,auto,2024-05-03,2025-03-08,active,agent,0.0,330.66
P-010510,C-001109,renters,2024-03-10,2025-05-01,active,agent,0.053,98.83
P-010511,C-002644,homeowners,2024-02-18,2024-12-24,active,agent,0.053,500.6
P-010512,C-003970,commercial_property,2024-12-28,2025-07-11,active,online,0.035,1835.67
P-010513,C-003418,renters,2024-06-14,2025-01-22,active,online,0.0,108.08
P-010514,C-002646,homeowners,2024-09-13,2025-08-10,active,agent,0.008,225.5
P-010515,C-003049,homeowners,2024-07-21,2025-11-17,active,online,0.094,211.07
P-010516,C-005004,renters,2024-11-12,2026-01-21,active,agent,0.067,161.01
P-010517,C-002994,commercial_property,2024-06-15,2025-01-02,active,online,0.0,4089.02
P-010518,C-004397,auto,2024-03-24,2024-10-15,active,online,0.052,452.18
P-010519,C-004847,renters,2024-08-19,2025-09-11,active,agent,0.109,126.32
P-010520,C-004106,auto,2024-11-22,2025-11-26,active,agent,0.062,400.41
P-010521,C-003983,homeowners,2024-05-20,2024-11-19,active,agent,0.071,238.73
P-010522,C-001784,homeowners,2024-04-22,2025-08-22,active,online,0.019,317.57
P-010523,C-001389,auto,2024-02-18,2025-05-02,active,agent,0.114,360.36
P-010524,C-005358,homeowners,2024-11-13,2025-08-26,lapsed,agent,0.028,206.81
P-010525,C-005647,homeowners,2024-10-07,2025-08-04,active,agent,0.091,215.51
P-010526,C-004589,auto,2024-02-10,2025-07-23,active,agent,0.091,450.47
P-010527,C-006356,homeowners,2024-04-14,2024-12-25,lapsed,agent,0.06,288.03
P-010528,C-004177,homeowners,2024-02-22,2025-03-26,active,partner,0.045,434.06
P-010529,C-000558,homeowners,2024-01-07,2024-09-28,active,agent,0.076,335.32
P-010530,C-005965,auto,2024-03-14,2025-07-22,lapsed,agent,0.1,402.5
P-010531,C-007142,auto,2024-07-08,2025-12-22,active,agent,0.0,642.8
P-010532,C-005417,homeowners,2024-08-31,2025-03-18,active,online,0.0,338.31
P-010533,C-005568,commercial_property,2024-06-03,2025-10-13,active,agent,0.157,1912.3
P-010534,C-006445,renters,2024-09-18,2026-02-07,active,online,0.013,102.9
P-010535,C-003174,auto,2024-05-09,2025-08-21,active,online,0.039,406.19
P-010536,C-000020,auto,2024-04-10,2025-01-03,active,online,0.077,470.17
P-010537,C-005670,homeowners,2024-12-28,2026-01-13,lapsed,agent,0.069,349.81
P-010538,C-003231,commercial_property,2024-04-29,2025-08-12,cancelled,agent,0.097,4372.13
P-010539,C-001970,renters,2024-12-29,2025-12-03,active,agent,0.0,107.16
P-010540,C-004407,auto,2024-09-12,2026-01-19,active,partner,0.045,457.81
P-010541,C-001504,auto,2024-03-10,2025-04-13,active,agent,0.032,436.93
P-010542,C-006902,renters,2024-01-03,2024-12-28,active,agent,0.041,230.69
P-010543,C-000517,homeowners,2024-06-24,2025-03-16,active,online,0.083,321.1
P-010544,C-003600,renters,2024-12-26,2025-09-26,cancelled,agent,0.067,163.36
P-010545,C-005301,auto,2024-11-20,2025-09-30,lapsed,partner,0.041,494.01
P-010546,C-001714,homeowners,2024-10-16,2025-12-12,active,agent,0.042,246.0
P-010547,C-005197,renters,2024-01-13,2024-10-18,lapsed,agent,0.025,145.1
P-010548,C-000458,homeowners,2024-01-30,2024-11-14,active,agent,0.109,395.17
P-010549,C-000902,renters,2024-04-20,2025-05-18,active,agent,0.039,172.82
P-010550,C-004009,auto,2024-11-15,2026-04-28,active,agent,0.004,601.2
P-010551,C-002384,renters,2024-02-02,2025-05-16,active,agent,0.0,140.39
P-010552,C-002685,auto,2024-07-19,2025-08-12,active,online,0.088,419.93
P-010553,C-005195,homeowners,2024-11-05,2025-11-23,active,agent,0.008,391.58
P-010554,C-006064,auto,2024-04-05,2025-02-22,active,agent,0.078,358.68
P-010555,C-001850,commercial_property,2024-06-05,2025-04-11,lapsed,agent,0.011,3302.26
P-010556,C-004278,homeowners,2024-12-20,2025-10-28,active,agent,0.049,444.52
P-010557,C-003526,commercial_property,2024-10-26,2025-09-03,lapsed,online,0.138,2085.04
P-010558,C-001171,renters,2024-06-20,2025-09-22,active,agent,0.093,95.62
P-010559,C-000468,homeowners,2024-08-14,2026-01-08,active,agent,0.09,221.15
P-010560,C-005111,commercial_property,2024-07-22,2025-02-15,active,online,0.076,2923.51
P-010561,C-002114,auto,2024-04-09,2025-08-29,active,agent,0.088,369.24
P-010562,C-003334,commercial_property,2024-09-16,2025-04-15,active,agent,0.003,3648.17
P-010563,C-001437,auto,2024-05-07,2025-09-06,active,agent,0.08,398.54
P-010564,C-001387,homeowners,2024-09-17,2025-08-25,active,online,0.127,322.01
P-010565,C-007030,renters,2024-04-16,2025-08-08,active,partner,0.061,99.84
P-010566,C-005769,homeowners,2024-12-26,2026-01-08,active,agent,0.049,275.91
P-010567,C-005367,renters,2024-01-06,2024-11-12,active,agent,0.007,144.1
P-010568,C-001583,homeowners,2024-07-30,2026-01-08,active,agent,0.062,250.13
P-010569,C-004113,homeowners,2024-07-18,2025-03-19,active,agent,0.037,281.73
P-010570,C-006772,renters,2024-04-27,2025-03-16,active,agent,0.03,167.26
P-010571,C-000952,auto,2024-02-20,2025-07-22,active,agent,0.064,454.38
P-010572,C-001772,homeowners,2024-04-24,2025-01-05,cancelled,agent,0.098,335.49
P-010573,C-004076,auto,2024-04-14,2025-02-03,active,agent,0.076,426.23
P-010574,C-006142,auto,2024-07-17,2025-06-05,active,partner,0.117,438.29
P-010575,C-005004,commercial_property,2024-07-24,2025-03-27,active,agent,0.113,3374.15
P-010576,C-001787,auto,2024-10-17,2026-03-06,active,agent,0.056,534.36
P-010577,C-000799,homeowners,2024-02-02,2025-04-04,active,online,0.019,292.45
P-010578,C-006682,auto,2024-12-11,2026-01-14,active,online,0.108,373.83
P-010579,C-004571,auto,2024-06-09,2025-08-13,active,online,0.042,295.71
P-010580,C-004608,auto,2024-06-26,2025-09-13,lapsed,agent,0.179,275.84
P-010581,C-005473,auto,2024-09-30,2025-10-12,active,partner,0.047,295.97
P-010582,C-003714,auto,2024-09-17,2025-04-14,active,partner,0.075,256.42
P-010583,C-003866,auto,2024-04-21,2025-03-13,active,agent,0.0,485.35
P-010584,C-005787,homeowners,2024-06-10,2025-02-10,active,agent,0.104,382.02
P-010585,C-003602,homeowners,2024-02-22,2025-01-14,lapsed,agent,0.092,283.08
P-010586,C-005759,auto,2024-02-29,2024-11-18,active,online,0.043,407.72
P-010587,C-002329,homeowners,2024-01-03,2024-12-25,active,online,0.021,367.53
P-010588,C-000189,auto,2024-05-11,2024-12-26,active,online,0.055,453.52
P-010589,C-002726,auto,2024-11-04,2025-12-31,lapsed,online,0.043,602.15
P-010590,C-000615,renters,2024-05-03,2025-09-14,active,agent,0.052,170.35
P-010591,C-005642,renters,2024-12-22,2025-08-12,lapsed,agent,0.0,104.49
P-010592,C-004624,auto,2024-06-14,2025-02-11,active,online,0.0,462.63
P-010593,C-001967,commercial_property,2024-11-10,2025-06-16,active,agent,0.098,3850.43
P-010594,C-004570,commercial_property,2024-10-08,2025-05-28,active,agent,0.0,3753.62
P-010595,C-005650,renters,2024-02-07,2024-11-24,active,agent,0.054,144.67
P-010596,C-000976,auto,2024-03-24,2025-05-11,active,online,0.1,486.91
P-010597,C-002063,auto,2024-11-02,2025-12-27,active,agent,0.008,503.08
P-010598,C-003598,homeowners,2024-01-11,2025-06-10,active,online,0.081,265.61
P-010599,C-005711,auto,2024-08-26,2025-10-25,active,partner,0.059,354.49
P-010600,C-006706,homeowners,2024-06-07,2024-12-18,cancelled,online,0.061,280.15
P-010601,C-005208,auto,2024-06-05,2024-12-09,active,agent,0.074,286.54
P-010602,C-000946,auto,2024-06-14,2025-09-30,lapsed,agent,0.017,514.93
P-010603,C-006815,homeowners,2024-11-27,2026-04-27,active,partner,0.05,402.67
P-010604,C-003904,homeowners,2024-01-17,2024-07-29,active,agent,0.059,276.08
P-010605,C-002454,auto,2024-01-21,2024-11-26,active,agent,0.103,352.92
P-010606,C-000985,auto,2024-07-26,2026-01-03,active,agent,0.04,361.54
P-010607,C-000474,homeowners,2024-08-01,2025-08-29,active,agent,0.029,299.95
P-010608,C-005805,auto,2024-01-15,2024-11-04,active,agent,0.071,334.08
P-010609,C-002096,commercial_property,2024-06-05,2025-10-27,active,online,0.068,1054.24
P-010610,C-001297,homeowners,2024-03-24,2025-07-22,active,agent,0.094,290.01
P-010611,C-001547,renters,2024-11-17,2025-08-08,active,agent,0.073,131.42
P-010612,C-001847,renters,2024-04-25,2024-12-05,active,agent,0.054,100.27
P-010613,C-001610,homeowners,2024-08-31,2025-04-25,cancelled,online,0.079,208.67
P-010614,C-006412,renters,2024-02-04,2024-11-16,active,agent,0.062,128.82
P-010615,C-005065,auto,2024-04-18,2024-11-18,active,partner,0.0,290.86
P-010616,C-000944,homeowners,2024-01-18,2024-07-18,active,online,0.134,250.81
P-010617,C-000115,auto,2024-03-21,2025-04-10,lapsed,online,0.056,473.17
P-010618,C-007071,renters,2024-08-29,2025-06-09,active,agent,0.111,94.15
P-010619,C-002910,renters,2024-09-03,2025-12-30,lapsed,partner,0.062,174.63
P-010620,C-003482,auto,2024-09-15,2025-06-25,active,agent,0.052,393.22
P-010621,C-001266,auto,2024-07-16,2025-11-08,active,online,0.0,432.57
P-010622,C-007032,homeowners,2024-08-23,2025-08-15,active,agent,0.067,370.94
P-010623,C-006884,auto,2024-05-31,2025-09-23,active,online,0.073,370.35
P-010624,C-001605,homeowners,2024-05-22,2025-04-28,active,agent,0.017,398.93
P-010625,C-000101,auto,2024-04-11,2025-09-21,active,online,0.089,397.41
P-010626,C-002945,homeowners,2024-02-25,2025-03-01,active,online,0.01,356.09
P-010627,C-006406,commercial_property,2024-11-15,2025-12-18,active,agent,0.11,3777.46
P-010628,C-003406,homeowners,2024-06-12,2025-04-07,active,agent,0.028,282.68
P-010629,C-004819,homeowners,2024-06-10,2025-08-08,active,online,0.052,350.4
P-010630,C-003208,homeowners,2024-04-24,2025-08-20,active,agent,0.069,342.13
P-010631,C-004987,homeowners,2024-06-08,2025-10-24,active,online,0.025,340.14
P-010632,C-000319,homeowners,2024-08-28,2025-09-18,active,agent,0.054,321.0
P-010633,C-000540,auto,2024-08-15,2025-03-25,active,agent,0.001,402.45
P-010634,C-006014,auto,2024-06-29,2025-04-13,active,agent,0.043,430.38
P-010635,C-004825,renters,2024-07-25,2025-03-07,active,agent,0.058,130.85
P-010636,C-003700,auto,2024-05-05,2025-06-21,active,online,0.0,387.17
P-010637,C-002977,auto,2024-06-02,2025-04-12,active,agent,0.0,467.86
P-010638,C-004861,auto,2024-03-28,2025-03-30,active,online,0.053,423.62
P-010639,C-004414,renters,2024-03-12,2024-11-25,active,agent,0.039,132.5
P-010640,C-003485,homeowners,2024-04-04,2025-02-19,active,agent,0.069,235.02
P-010641,C-001693,auto,2024-03-11,2025-05-12,active,agent,0.049,320.8
P-010642,C-006904,homeowners,2024-09-04,2025-08-22,active,agent,0.038,375.69
P-010643,C-001834,homeowners,2024-02-27,2024-12-06,active,agent,0.093,452.84
P-010644,C-002076,homeowners,2024-11-09,2025-08-17,lapsed,agent,0.041,350.2
P-010645,C-001405,auto,2024-02-06,2025-05-11,lapsed,online,0.025,378.94
P-010646,C-003482,commercial_property,2024-03-02,2025-07-12,active,online,0.07,2168.31
P-010647,C-003904,auto,2024-01-20,2025-05-03,cancelled,agent,0.056,381.12
P-010648,C-003363,auto,2024-03-19,2025-03-16,active,agent,0.044,398.7
P-010649,C-002018,auto,2024-09-14,2026-02-26,active,online,0.039,416.33
P-010650,C-003150,commercial_property,2024-07-15,2025-03-05,active,online,0.135,3050.13
P-010651,C-001088,auto,2024-09-12,2025-09-17,lapsed,agent,0.079,424.62
P-010652,C-003717,auto,2024-02-18,2025-06-02,active,agent,0.0,354.3
P-010653,C-003528,commercial_property,2024-02-16,2025-05-06,lapsed,online,0.107,2274.61
P-010654,C-003606,commercial_property,2024-12-01,2026-01-01,active,agent,0.058,3893.04
P-010655,C-006726,renters,2024-02-09,2024-08-26,active,online,0.053,176.77
P-010656,C-004355,homeowners,2024-04-27,2025-06-04,active,agent,0.032,364.07
P-010657,C-006396,auto,2024-06-17,2025-08-08,active,online,0.0,346.41
P-010658,C-006730,auto,2024-12-21,2026-03-01,cancelled,online,0.019,322.54
P-010659,C-006987,auto,2024-04-16,2025-08-23,active,partner,0.067,412.83
P-010660,C-005832,homeowners,2024-09-05,2025-04-09,active,agent,0.047,253.68
P-010661,C-004425,homeowners,2024-09-22,2025-10-06,active,partner,0.042,323.63
P-010662,C-002613,renters,2024-01-13,2024-09-23,active,online,0.085,127.08
P-010663,C-003320,homeowners,2024-03-12,2025-02-13,active,online,0.038,594.12
P-010664,C-003546,homeowners,2024-04-09,2025-01-03,active,agent,0.025,398.3
P-010665,C-005253,auto,2024-04-19,2025-10-07,active,online,0.003,279.7
P-010666,C-004689,auto,2024-06-21,2025-10-09,active,agent,0.077,261.54
P-010667,C-003453,renters,2024-05-31,2025-02-02,active,online,0.083,98.47
P-010668,C-004100,homeowners,2024-04-21,2025-08-02,cancelled,partner,0.062,314.04
P-010669,C-005369,homeowners,2024-01-23,2024-12-23,active,partner,0.103,339.87
P-010670,C-002580,auto,2024-02-13,2025-05-06,active,partner,0.12,280.17
P-010671,C-002629,commercial_property,2024-08-08,2025-10-19,active,agent,0.1,3746.33
P-010672,C-006846,homeowners,2024-01-31,2025-01-22,active,agent,0.041,541.71
P-010673,C-006569,homeowners,2024-05-16,2025-05-02,active,online,0.02,443.96
P-010674,C-005866,auto,2024-01-31,2024-08-02,active,agent,0.066,412.12
P-010675,C-000132,homeowners,2024-07-29,2025-12-13,active,agent,0.009,252.25
P-010676,C-006960,auto,2024-04-11,2025-08-07,active,partner,0.032,401.57
P-010677,C-004623,auto,2024-08-26,2026-02-11,active,agent,0.106,258.25
P-010678,C-001574,homeowners,2024-12-08,2025-10-20,active,online,0.0,285.03
P-010679,C-004061,homeowners,2024-03-19,2025-03-03,active,agent,0.069,321.96
P-010680,C-005505,auto,2024-09-18,2026-01-30,active,agent,0.023,454.4
P-010681,C-007127,homeowners,2024-03-29,2025-04-18,active,partner,0.078,302.09
P-010682,C-000470,commercial_property,2024-12-04,2025-10-16,active,agent,0.078,4419.82
P-010683,C-002557,auto,2024-04-19,2025-01-10,active,agent,0.0,453.6
P-010684,C-005422,homeowners,2024-03-13,2025-08-18,active,agent,0.014,233.38
P-010685,C-000596,auto,2024-12-26,2025-09-17,lapsed,agent,0.0,401.41
P-010686,C-000887,homeowners,2024-06-05,2025-10-28,active,agent,0.045,347.0
P-010687,C-000580,auto,2024-04-10,2025-01-06,active,online,0.033,428.43
P-010688,C-002351,homeowners,2024-10-16,2025-11-16,active,online,0.0,339.37
P-010689,C-005221,renters,2024-02-18,2024-12-15,active,agent,0.074,139.16
P-010690,C-005912,homeowners,2024-11-14,2026-01-12,active,agent,0.075,333.12
P-010691,C-000217,auto,2024-02-02,2024-12-04,active,agent,0.0,352.97
P-010692,C-005694,renters,2024-10-14,2025-07-13,active,online,0.089,131.53
P-010693,C-005203,auto,2024-11-17,2025-06-09,active,agent,0.079,378.33
P-010694,C-000274,auto,2024-09-14,2025-05-29,active,partner,0.0,448.2
P-010695,C-004363,auto,2024-04-02,2025-05-09,active,online,0.068,246.31
P-010696,C-006821,auto,2024-08-20,2025-05-29,lapsed,partner,0.0,475.72
P-010697,C-002177,auto,2024-04-23,2025-06-03,lapsed,partner,0.091,313.2
P-010698,C-006859,auto,2024-09-15,2025-09-19,active,online,0.071,447.02
P-010699,C-001375,homeowners,2024-06-10,2025-10-23,active,agent,0.085,488.51
P-010700,C-001671,homeowners,2024-02-18,2024-08-20,active,agent,0.026,350.77
P-010701,C-005118,renters,2024-11-12,2025-05-22,lapsed,partner,0.055,177.59
P-010702,C-006959,renters,2024-01-25,2025-05-06,lapsed,partner,0.024,106.05
P-010703,C-006995,renters,2024-09-03,2025-07-31,active,agent,0.057,162.66
P-010704,C-000893,auto,2024-12-26,2025-12-21,active,agent,0.024,442.5
P-010705,C-006610,auto,2024-12-14,2025-12-11,active,partner,0.007,393.81
P-010706,C-003590,auto,2024-08-19,2025-04-03,active,agent,0.047,451.19
