vehicle_id,policy_id,make,model,year,annual_mileage,telematics_score,night_driving_pct,hard_brakes_per_100km,overspeed_events_per_100km,phone_use_pct
V-008932,P-008932,Toyota,RAV4,2014,14154,65.7,0.465,4.5,0.9,0.557
V-008933,P-008933,Toyota,Yaris,2015,21664,83.1,0.098,2.4,0.1,0.28
V-008935,P-008935,Toyota,RAV4,2005,14482,72.0,0.294,0.9,1.2,0.445
V-008936,P-008936,Skoda,Octavia,2023,11735,76.5,0.076,1.5,1.1,0.081
V-008938,P-008938,Volkswagen,Passat,2006,10573,68.9,0.228,0.6,1.3,0.218
V-008939,P-008939,Toyota,Yaris,2018,12430,62.6,0.515,1.3,1.7,0.301
V-008940,P-008940,Volkswagen,Polo,2010,8910,70.7,0.274,7.6,1.3,0.045
V-008941,P-008941,Dacia,Sandero,2019,2000,61.3,0.532,2.1,0.8,0.154
V-008943,P-008943,Skoda,Fabia,2010,24375,78.4,0.409,3.2,4.4,0.336
V-008944,P-008944,Volkswagen,Polo,2024,10271,71.9,0.226,3.6,6.9,0.202
V-008945,P-008945,Skoda,Fabia,2008,13366,72.0,0.214,3.0,1.4,0.281
V-008951,P-008951,Volkswagen,Passat,2014,14325,77.7,0.123,4.2,0.3,0.333
V-008954,P-008954,Dacia,Duster,2021,19552,69.4,0.385,7.8,2.1,0.07
V-008958,P-008958,Volkswagen,Passat,2021,2377,91.8,0.312,2.6,0.6,0.041
V-008959,P-008959,Toyota,Corolla,2014,2193,52.3,0.229,2.8,1.4,0.182
V-008961,P-008961,Dacia,Duster,2008,14233,74.6,0.686,3.7,2.5,0.122
V-008963,P-008963,Renault,Clio,2023,20748,63.5,0.402,3.1,3.3,0.587
V-008964,P-008964,Toyota,RAV4,2016,12883,69.8,0.117,6.6,2.0,0.132
V-008965,P-008965,Renault,Megane,2022,13020,60.5,0.321,2.0,3.2,0.238
V-008966,P-008966,Renault,Megane,2024,10876,63.2,0.294,3.7,1.1,0.248
V-008968,P-008968,Dacia,Sandero,2019,7249,74.4,0.331,1.8,1.3,0.152
V-008969,P-008969,Volkswagen,Golf,2014,13229,59.2,0.334,4.0,6.0,0.203
V-008970,P-008970,Toyota,Corolla,2017,18662,75.6,0.318,8.0,0.2,0.13
V-008971,P-008971,Volkswagen,Polo,2009,15540,68.3,0.254,3.2,0.7,0.588
V-008975,P-008975,Toyota,Yaris,2005,11795,57.4,0.456,4.5,1.9,0.042
V-008976,P-008976,Dacia,Logan,2011,17382,71.8,0.22,3.3,2.3,0.445
V-008977,P-008977,Skoda,Octavia,2014,6967,87.2,0.295,2.7,1.2,0.221
V-008978,P-008978,Toyota,Corolla,2015,7221,85.5,0.145,11.8,9.9,0.186
V-008981,P-008981,Toyota,Corolla,2024,11910,66.1,0.605,2.2,2.1,0.519
V-008982,P-008982,Dacia,Duster,2007,16242,75.2,0.079,0.3,3.0,0.267
V-008983,P-008983,Renault,Megane,2021,2000,91.9,0.413,12.1,9.0,0.318
V-008988,P-008988,Skoda,Superb,2006,13730,93.6,0.132,6.8,3.4,0.303
V-008989,P-008989,Renault,Clio,2009,9949,68.7,0.272,1.1,1.4,0.227
V-008991,P-008991,Renault,Captur,2010,6034,47.1,0.182,5.1,2.1,0.335
V-008993,P-008993,Volkswagen,Golf,2015,4238,68.3,0.189,10.2,1.6,0.211
V-008995,P-008995,Renault,Clio,2007,8723,52.9,0.206,3.8,0.2,0.054
V-008998,P-008998,Renault,Megane,2007,18398,63.3,0.322,7.0,0.7,0.08
V-009002,P-009002,Toyota,RAV4,2008,9656,72.1,0.229,0.9,0.0,0.067
V-009003,P-009003,Renault,Clio,2022,2000,87.0,0.513,4.1,1.3,0.133
V-009005,P-009005,Dacia,Logan,2022,8974,61.1,0.358,2.8,1.2,0.25
V-009006,P-009006,Skoda,Fabia,2012,16922,59.3,0.202,7.5,6.2,0.325
V-009007,P-009007,Volkswagen,Passat,2019,3618,69.5,0.237,1.4,2.4,0.407
V-009009,P-009009,Renault,Clio,2022,11108,59.1,0.403,7.9,1.4,0.128
V-009012,P-009012,Toyota,RAV4,2012,18514,74.1,0.273,5.8,1.2,0.143
V-009018,P-009018,Toyota,RAV4,2015,4709,51.0,0.293,8.1,1.6,0.218
V-009019,P-009019,Skoda,Fabia,2010,11615,51.7,0.309,4.6,4.3,0.475
V-009022,P-009022,Toyota,Corolla,2008,21117,76.5,0.203,3.8,1.5,0.223
V-009030,P-009030,Toyota,Yaris,2009,10913,74.9,0.224,2.1,3.8,0.159
V-009033,P-009033,Dacia,Duster,2005,16400,88.5,0.081,3.6,0.3,0.249
V-009036,P-009036,Volkswagen,Passat,2021,6772,78.1,0.28,3.3,0.2,0.06
V-009037,P-009037,Toyota,RAV4,2009,17132,73.2,0.511,2.2,1.0,0.228
V-009042,P-009042,Volkswagen,Golf,2007,10485,76.9,0.226,0.5,2.7,0.428
V-009043,P-009043,Toyota,Corolla,2013,9499,72.6,0.093,3.4,3.5,0.19
V-009044,P-009044,Volkswagen,Passat,2012,10852,98.0,0.482,8.2,0.3,0.037
V-009045,P-009045,Toyota,Corolla,2007,7101,64.6,0.346,4.0,1.2,0.559
V-009050,P-009050,Skoda,Fabia,2014,12556,95.9,0.431,2.4,1.8,0.04
V-009051,P-009051,Skoda,Fabia,2005,6726,57.6,0.504,6.9,1.0,0.426
V-009052,P-009052,Toyota,RAV4,2022,7299,80.9,0.492,3.3,0.5,0.568
V-009053,P-009053,Toyota,Yaris,2015,8372,83.7,0.484,1.7,0.7,0.375
V-009057,P-009057,Volkswagen,Polo,2016,10712,63.4,0.27,3.8,0.9,0.342
V-009058,P-009058,Volkswagen,Passat,2020,16862,69.7,0.059,4.6,1.1,0.168
V-009059,P-009059,Dacia,Logan,2009,19684,46.4,0.314,3.7,2.5,0.268
V-009062,P-009062,Dacia,Logan,2015,9487,61.9,0.296,4.6,6.1,0.418
V-009063,P-009063,Dacia,Sandero,2024,9701,86.7,0.365,14.4,0.3,0.462
V-009064,P-009064,Toyota,Yaris,2017,16386,69.8,0.112,2.1,2.8,0.476
V-009075,P-009075,Volkswagen,Passat,2013,16904,79.4,0.402,15.6,1.8,0.027
V-009076,P-009076,Dacia,Logan,2024,13857,71.8,0.597,7.8,4.1,0.392
V-009079,P-009079,Toyota,RAV4,2006,15850,85.9,0.357,1.9,5.9,0.173
V-009080,P-009080,Dacia,Duster,2008,12973,51.5,0.188,0.6,4.3,0.119
V-009087,P-009087,Dacia,Duster,2005,9882,65.2,0.271,14.9,0.9,0.236
V-009088,P-009088,Volkswagen,Golf,2016,8408,67.3,0.453,10.1,3.5,0.279
V-009090,P-009090,Renault,Megane,2009,11849,67.4,0.025,12.0,3.4,0.389
V-009091,P-009091,Dacia,Sandero,2007,12027,74.7,0.145,1.7,2.8,0.277
V-009092,P-009092,Volkswagen,Polo,2006,23312,50.8,0.065,10.9,1.2,0.158
V-009094,P-009094,Dacia,Duster,2009,16890,95.1,0.139,1.6,4.8,0.204
V-009096,P-009096,Toyota,Yaris,2017,14304,75.1,0.213,10.9,6.0,0.12
V-009097,P-009097,Renault,Megane,2022,19888,90.8,0.581,16.7,2.8,0.212
V-009098,P-009098,Toyota,RAV4,2007,4338,72.3,0.037,2.2,1.2,0.432
V-009099,P-009099,Skoda,Fabia,2015,7288,71.2,0.546,2.4,0.1,0.189
V-009101,P-009101,Dacia,Sandero,2011,15690,73.3,0.484,10.0,0.9,0.429
V-009102,P-009102,Dacia,Sandero,2009,8350,77.6,0.151,0.2,0.8,0.241
V-009104,P-009104,Volkswagen,Passat,2013,19259,65.3,0.519,2.6,0.4,0.263
V-009105,P-009105,Skoda,Octavia,2021,9390,64.4,0.274,2.8,0.8,0.231
V-009106,P-009106,Toyota,Yaris,2013,15095,72.0,0.257,2.4,1.0,0.205
V-009108,P-009108,Skoda,Octavia,2018,2000,66.1,0.121,3.6,2.1,0.059
V-009110,P-009110,Renault,Clio,2011,13244,82.1,0.119,8.0,4.3,0.228
V-009113,P-009113,Renault,Captur,2008,19726,74.1,0.103,5.6,0.8,0.208
V-009116,P-009116,Toyota,Corolla,2014,6596,72.9,0.078,6.5,3.0,0.302
V-009118,P-009118,Renault,Clio,2022,10635,81.1,0.246,1.0,0.6,0.207
V-009119,P-009119,Skoda,Superb,2012,19814,58.9,0.147,1.7,1.6,0.268
V-009121,P-009121,Dacia,Sandero,2014,12979,45.0,0.667,1.0,2.1,0.306
V-009125,P-009125,Dacia,Duster,2022,6327,73.6,0.273,3.0,13.8,0.025
V-009128,P-009128,Volkswagen,Golf,2005,18553,67.2,0.247,8.9,2.7,0.229
V-009131,P-009131,Renault,Clio,2011,12368,57.0,0.16,2.8,1.2,0.144
V-009134,P-009134,Volkswagen,Polo,2013,10196,63.2,0.224,4.7,0.2,0.268
V-009135,P-009135,Skoda,Octavia,2011,19726,69.9,0.185,5.3,5.3,0.162
V-009137,P-009137,Volkswagen,Passat,2024,8625,85.5,0.454,4.3,0.1,0.531
V-009138,P-009138,Dacia,Logan,2007,7730,83.6,0.118,1.3,0.5,0.437
V-009140,P-009140,Dacia,Logan,2018,13679,76.2,0.268,0.5,3.6,0.229
V-009143,P-009143,Skoda,Octavia,2011,16272,63.9,0.296,1.9,2.5,0.092
V-009145,P-009145,Renault,Clio,2007,20438,79.7,0.123,2.3,4.1,0.229
V-009147,P-009147,Dacia,Logan,2021,8685,59.3,0.347,3.6,0.8,0.12
V-009149,P-009149,Renault,Captur,2016,15554,76.5,0.236,5.6,0.5,0.115
V-009150,P-009150,Renault,Captur,2007,11417,69.4,0.35,7.3,6.1,0.165
V-009155,P-009155,Skoda,Fabia,2018,11211,80.9,0.342,3.8,2.9,0.365
V-009157,P-009157,Skoda,Superb,2023,2000,46.0,0.056,14.5,1.8,0.179
V-009159,P-009159,Renault,Megane,2017,4945,78.2,0.352,16.0,0.4,0.262
V-009161,P-009161,Dacia,Duster,2017,13141,39.4,0.151,6.8,2.0,0.209
V-009162,P-009162,Volkswagen,Passat,2022,9219,65.6,0.201,5.5,0.2,0.242
V-009164,P-009164,Renault,Megane,2018,10619,68.3,0.526,8.5,0.6,0.225
V-009165,P-009165,Skoda,Fabia,2009,8035,71.6,0.195,1.6,3.1,0.318
V-009166,P-009166,Skoda,Fabia,2006,6860,88.2,0.654,4.3,1.7,0.271
V-009169,P-009169,Volkswagen,Golf,2017,15914,68.8,0.148,1.5,4.0,0.286
V-009171,P-009171,Renault,Megane,2009,11095,62.2,0.268,2.5,1.0,0.455
V-009173,P-009173,Skoda,Fabia,2013,16316,61.5,0.188,0.6,1.0,0.072
V-009176,P-009176,Renault,Clio,2022,9955,75.9,0.257,3.0,4.5,0.293
V-009177,P-009177,Skoda,Superb,2010,20346,68.8,0.168,5.3,0.6,0.267
V-009184,P-009184,Volkswagen,Polo,2024,7861,81.1,0.348,3.4,2.6,0.342
V-009186,P-009186,Dacia,Logan,2017,2000,67.3,0.27,4.1,3.4,0.291
V-009190,P-009190,Volkswagen,Polo,2019,24416,76.0,0.42,2.4,2.8,0.439
V-009191,P-009191,Volkswagen,Golf,2020,9535,56.8,0.156,12.5,0.1,0.42
V-009193,P-009193,Skoda,Octavia,2008,9194,50.4,0.727,2.2,1.7,0.383
V-009194,P-009194,Skoda,Fabia,2005,19539,74.0,0.101,5.9,2.9,0.255
V-009200,P-009200,Volkswagen,Passat,2013,16122,79.9,0.189,1.1,0.5,0.404
V-009201,P-009201,Toyota,Corolla,2023,17537,51.1,0.32,5.8,5.7,0.181
V-009203,P-009203,Renault,Captur,2012,2064,64.8,0.207,1.3,0.8,0.07
V-009204,P-009204,Volkswagen,Polo,2019,17424,80.6,0.416,0.2,0.3,0.126
V-009206,P-009206,Toyota,RAV4,2013,16372,71.7,0.022,5.9,1.1,0.1
V-009208,P-009208,Renault,Clio,2019,8481,68.1,0.143,10.5,1.1,0.247
V-009210,P-009210,Dacia,Duster,2009,10130,66.4,0.134,3.2,2.0,0.175
V-009213,P-009213,Volkswagen,Golf,2012,16435,61.5,0.55,2.5,1.0,0.342
V-009214,P-009214,Dacia,Sandero,2006,3807,92.2,0.197,1.7,4.9,0.227
V-009218,P-009218,Toyota,RAV4,2015,21941,87.3,0.346,3.8,0.8,0.137
V-009219,P-009219,Renault,Clio,2009,21413,44.5,0.238,3.3,3.2,0.161
V-009221,P-009221,Toyota,Corolla,2018,8330,78.3,0.392,5.4,0.4,0.068
V-009224,P-009224,Renault,Captur,2014,10890,73.2,0.032,2.5,3.0,0.627
V-009226,P-009226,Skoda,Fabia,2007,4462,83.3,0.157,5.9,7.7,0.275
V-009227,P-009227,Skoda,Superb,2021,15372,61.7,0.201,6.2,8.2,0.206
V-009228,P-009228,Toyota,Yaris,2023,15919,50.9,0.22,1.3,0.7,0.292
V-009233,P-009233,Renault,Megane,2022,12831,70.4,0.028,7.7,4.4,0.505
V-009238,P-009238,Volkswagen,Golf,2017,6621,83.9,0.284,6.8,6.9,0.459
V-009239,P-009239,Renault,Captur,2021,19142,55.3,0.201,4.0,0.2,0.105
V-009240,P-009240,Renault,Clio,2015,12941,72.0,0.284,3.4,9.6,0.418
V-009242,P-009242,Volkswagen,Polo,2007,3245,89.0,0.299,1.1,2.9,0.206
V-009243,P-009243,Renault,Captur,2016,10268,80.5,0.248,14.4,0.5,0.24
V-009244,P-009244,Toyota,Corolla,2014,13253,54.0,0.336,1.9,0.4,0.33
V-009245,P-009245,Toyota,RAV4,2008,15593,69.7,0.449,7.8,2.7,0.392
V-009246,P-009246,Skoda,Octavia,2023,13873,63.8,0.069,0.9,1.2,0.199
V-009250,P-009250,Dacia,Duster,2019,2000,73.3,0.17,1.5,1.3,0.394
V-009251,P-009251,Renault,Captur,2013,11179,79.8,0.122,1.2,0.4,0.22
V-009257,P-009257,Skoda,Superb,2005,21592,60.0,0.488,1.2,1.1,0.332
V-009258,P-009258,Skoda,Fabia,2016,23575,64.1,0.376,2.2,1.7,0.325
V-009261,P-009261,Dacia,Logan,2018,28923,59.3,0.095,6.3,2.2,0.267
V-009262,P-009262,Toyota,Corolla,2019,5153,76.5,0.473,19.9,2.3,0.328
V-009271,P-009271,Dacia,Duster,2005,14633,65.3,0.279,1.0,0.7,0.316
V-009272,P-009272,Skoda,Superb,2022,23705,76.0,0.545,1.0,1.1,0.048
V-009273,P-009273,Toyota,Yaris,2022,3078,90.2,0.643,10.5,0.1,0.222
V-009275,P-009275,Volkswagen,Polo,2006,3767,49.3,0.205,3.1,1.1,0.375
V-009280,P-009280,Renault,Megane,2022,7709,51.8,0.284,2.8,2.6,0.286
V-009282,P-009282,Skoda,Superb,2020,4706,78.1,0.591,4.9,2.0,0.148
V-009283,P-009283,Toyota,Yaris,2009,5070,65.6,0.496,3.0,2.4,0.071
V-009285,P-009285,Toyota,RAV4,2009,18487,78.4,0.208,0.9,4.0,0.212
V-009288,P-009288,Volkswagen,Passat,2009,18441,69.2,0.576,1.5,1.8,0.159
V-009289,P-009289,Skoda,Fabia,2007,16129,60.2,0.232,4.5,0.7,0.315
V-009290,P-009290,Toyota,RAV4,2005,11722,69.5,0.35,3.1,8.0,0.243
V-009295,P-009295,Skoda,Superb,2020,10074,49.4,0.076,0.9,3.0,0.348
V-009296,P-009296,Renault,Megane,2013,9365,52.2,0.456,2.7,0.9,0.244
V-009297,P-009297,Renault,Clio,2018,16863,72.6,0.244,1.7,2.0,0.163
V-009299,P-009299,Dacia,Logan,2023,9091,60.8,0.306,8.5,1.2,0.267
V-009300,P-009300,Skoda,Fabia,2021,20431,65.6,0.132,4.4,9.9,0.501
V-009301,P-009301,Dacia,Logan,2012,2000,65.2,0.334,8.1,0.8,0.195
V-009303,P-009303,Renault,Megane,2009,13206,73.0,0.265,0.7,1.6,0.243
V-009304,P-009304,Volkswagen,Passat,2016,11625,63.0,0.043,5.5,3.7,0.092
V-009308,P-009308,Volkswagen,Golf,2016,2000,77.2,0.363,2.7,0.4,0.273
V-009309,P-009309,Renault,Clio,2006,15174,71.1,0.34,8.6,0.7,0.038
V-009310,P-009310,Renault,Captur,2017,2000,72.1,0.369,2.0,0.4,0.264
V-009315,P-009315,Toyota,Yaris,2018,5020,63.1,0.299,5.9,3.9,0.299
V-009316,P-009316,Renault,Clio,2021,8378,84.1,0.107,1.8,1.8,0.597
V-009318,P-009318,Toyota,Yaris,2013,2000,80.2,0.534,0.0,5.0,0.095
V-009319,P-009319,Dacia,Logan,2007,15455,79.7,0.28,4.1,1.5,0.146
V-009320,P-009320,Volkswagen,Polo,2022,23465,76.2,0.137,7.3,6.2,0.113
V-009321,P-009321,Renault,Captur,2023,12584,75.5,0.095,0.2,0.5,0.081
V-009322,P-009322,Dacia,Logan,2021,2291,81.3,0.609,0.9,2.8,0.136
V-009323,P-009323,Skoda,Octavia,2019,18753,69.9,0.023,2.7,1.6,0.365
V-009325,P-009325,Dacia,Sandero,2020,14761,82.1,0.523,4.0,1.4,0.293
V-009326,P-009326,Toyota,Corolla,2005,7038,72.2,0.268,4.7,1.6,0.473
V-009329,P-009329,Volkswagen,Polo,2006,16215,59.9,0.134,1.3,3.5,0.334
V-009330,P-009330,Toyota,Corolla,2015,11519,66.6,0.088,2.3,4.3,0.057
V-009333,P-009333,Toyota,RAV4,2014,12484,64.0,0.491,2.4,3.3,0.395
V-009336,P-009336,Renault,Captur,2021,8181,89.0,0.438,5.2,3.5,0.197
V-009337,P-009337,Renault,Captur,2005,9260,71.7,0.208,4.0,1.9,0.599
V-009338,P-009338,Renault,Clio,2020,12897,70.5,0.484,0.1,2.5,0.314
V-009339,P-009339,Volkswagen,Golf,2009,2000,63.9,0.145,1.9,1.1,0.226
V-009342,P-009342,Renault,Megane,2008,2000,85.2,0.207,5.3,0.6,0.051
V-009345,P-009345,Renault,Captur,2020,14939,62.3,0.305,1.3,2.7,0.488
V-009346,P-009346,Skoda,Octavia,2005,11766,52.2,0.029,5.5,1.0,0.201
V-009348,P-009348,Toyota,Yaris,2013,10226,58.7,0.041,1.5,2.8,0.498
V-009349,P-009349,Volkswagen,Polo,2010,10230,79.8,0.102,12.7,0.6,0.183
V-009352,P-009352,Toyota,RAV4,2019,2000,58.4,0.521,1.8,2.3,0.03
V-009355,P-009355,Toyota,Yaris,2006,3209,69.5,0.066,5.2,4.9,0.408
V-009356,P-009356,Dacia,Duster,2008,4302,64.0,0.254,5.4,0.2,0.544
V-009358,P-009358,Renault,Megane,2010,18129,75.5,0.153,5.5,3.2,0.193
V-009359,P-009359,Skoda,Fabia,2018,4723,68.2,0.262,2.5,7.0,0.212
V-009360,P-009360,Dacia,Duster,2021,13703,74.8,0.307,2.1,2.9,0.171
V-009361,P-009361,Toyota,RAV4,2015,13116,63.6,0.423,12.3,0.0,0.126
V-009363,P-009363,Toyota,RAV4,2016,20062,72.3,0.205,4.6,0.6,0.19
V-009364,P-009364,Volkswagen,Polo,2013,7154,98.0,0.035,6.9,4.8,0.183
V-009366,P-009366,Dacia,Duster,2008,6624,83.6,0.038,6.8,1.2,0.232
V-009367,P-009367,Toyota,Yaris,2009,6328,72.7,0.517,5.6,3.2,0.199
V-009368,P-009368,Renault,Clio,2010,14398,77.0,0.083,0.3,6.0,0.589
V-009369,P-009369,Skoda,Fabia,2012,19657,71.4,0.167,2.8,3.1,0.628
V-009370,P-009370,Dacia,Sandero,2018,6164,94.7,0.101,2.7,1.8,0.086
V-009372,P-009372,Dacia,Logan,2015,11424,57.0,0.158,6.0,2.1,0.241
V-009377,P-009377,Skoda,Octavia,2008,15350,40.1,0.434,4.7,2.7,0.07
V-009380,P-009380,Skoda,Superb,2009,13990,85.4,0.205,0.5,0.4,0.608
V-009382,P-009382,Volkswagen,Passat,2007,5230,67.9,0.121,5.9,4.7,0.328
V-009383,P-009383,Toyota,Corolla,2014,4563,70.4,0.209,6.1,1.2,0.168
V-009387,P-009387,Volkswagen,Passat,2012,14450,62.4,0.297,4.0,1.9,0.376
V-009388,P-009388,Toyota,Yaris,2015,14497,79.1,0.143,8.9,0.9,0.172
V-009389,P-009389,Volkswagen,Passat,2007,17699,76.8,0.281,3.9,1.0,0.238
V-009391,P-009391,Toyota,Yaris,2011,13886,60.1,0.618,5.5,5.5,0.137
V-009393,P-009393,Dacia,Logan,2014,4575,75.6,0.236,7.1,0.6,0.451
V-009394,P-009394,Dacia,Duster,2019,18507,70.3,0.129,6.0,0.7,0.256
V-009397,P-009397,Skoda,Octavia,2018,6110,89.4,0.336,1.3,3.4,0.155
V-009399,P-009399,Renault,Captur,2006,2000,57.1,0.276,2.9,1.9,0.203
V-009400,P-009400,Volkswagen,Passat,2006,15882,61.1,0.222,10.6,1.5,0.248
V-009401,P-009401,Volkswagen,Golf,2021,24053,73.3,0.141,3.8,0.6,0.512
V-009403,P-009403,Volkswagen,Passat,2012,9986,58.3,0.052,2.4,5.5,0.22
V-009405,P-009405,Toyota,Corolla,2023,4272,78.9,0.222,3.1,1.0,0.149
V-009409,P-009409,Renault,Megane,2009,14207,84.7,0.53,11.7,3.5,0.213
V-009411,P-009411,Dacia,Sandero,2014,12474,73.7,0.131,1.5,3.3,0.292
V-009413,P-009413,Toyota,Yaris,2010,6394,58.7,0.215,8.5,6.6,0.128
V-009415,P-009415,Skoda,Octavia,2007,7053,72.2,0.12,3.0,2.4,0.468
V-009422,P-009422,Dacia,Logan,2010,8522,66.3,0.367,7.3,8.9,0.281
V-009423,P-009423,Renault,Captur,2010,2000,39.7,0.187,4.2,1.3,0.134
V-009424,P-009424,Volkswagen,Golf,2007,2000,63.6,0.053,2.9,1.0,0.263
V-009425,P-009425,Renault,Captur,2014,7194,67.1,0.211,4.4,2.1,0.299
V-009426,P-009426,Toyota,RAV4,2018,2000,68.3,0.205,4.2,5.3,0.161
V-009429,P-009429,Skoda,Octavia,2018,15606,56.3,0.296,4.2,2.1,0.11
V-009430,P-009430,Renault,Captur,2023,6993,56.2,0.325,5.0,2.5,0.262
V-009434,P-009434,Toyota,RAV4,2013,4655,67.2,0.245,10.7,0.7,0.035
V-009435,P-009435,Renault,Clio,2019,8074,51.8,0.523,1.3,8.0,0.595
V-009440,P-009440,Renault,Megane,2015,19434,82.3,0.275,2.9,1.3,0.126
V-009447,P-009447,Volkswagen,Polo,2015,22881,69.5,0.118,4.6,6.3,0.35
V-009448,P-009448,Volkswagen,Golf,2006,11560,82.5,0.252,8.4,1.0,0.551
V-009449,P-009449,Toyota,Corolla,2022,11898,76.9,0.305,2.7,5.8,0.179
V-009450,P-009450,Renault,Clio,2019,5646,98.0,0.272,1.8,2.9,0.409
V-009451,P-009451,Volkswagen,Polo,2011,11291,60.0,0.278,3.9,2.3,0.23
V-009454,P-009454,Toyota,RAV4,2013,16449,75.6,0.08,6.5,4.0,0.217
V-009456,P-009456,Volkswagen,Polo,2024,16371,62.5,0.124,11.4,0.1,0.304
V-009458,P-009458,Skoda,Fabia,2006,19905,52.3,0.466,3.7,1.3,0.095
V-009460,P-009460,Renault,Clio,2017,12026,82.8,0.358,4.1,5.2,0.103
V-009463,P-009463,Skoda,Superb,2020,5343,73.2,0.107,3.4,5.8,0.259
V-009467,P-009467,Dacia,Sandero,2013,19324,63.6,0.245,1.7,0.5,0.195
V-009468,P-009468,Toyota,Yaris,2023,12765,78.9,0.206,7.9,2.6,0.545
V-009470,P-009470,Skoda,Octavia,2021,11524,64.9,0.056,8.9,3.2,0.159
V-009477,P-009477,Volkswagen,Passat,2022,14481,56.6,0.021,5.2,1.1,0.207
V-009478,P-009478,Toyota,Yaris,2015,14917,57.9,0.23,6.1,1.7,0.399
V-009479,P-009479,Renault,Clio,2018,11797,64.0,0.3,16.9,0.7,0.144
V-009480,P-009480,Dacia,Duster,2007,18925,51.0,0.165,3.2,1.9,0.095
V-009483,P-009483,Dacia,Logan,2018,10863,80.3,0.262,14.9,2.3,0.239
V-009486,P-009486,Toyota,Corolla,2017,15216,69.6,0.534,7.3,1.8,0.138
V-009488,P-009488,Skoda,Superb,2015,11223,94.6,0.184,0.4,0.5,0.403
V-009490,P-009490,Toyota,Yaris,2023,13756,63.4,0.146,2.0,1.1,0.342
V-009491,P-009491,Dacia,Sandero,2022,14221,58.5,0.126,2.2,3.9,0.316
V-009492,P-009492,Toyota,Yaris,2019,14885,72.5,0.156,0.7,1.4,0.265
V-009493,P-009493,Volkswagen,Golf,2018,15695,77.8,0.06,0.9,0.3,0.029
V-009496,P-009496,Renault,Captur,2016,2878,55.4,0.298,3.8,1.2,0.629
V-009498,P-009498,Renault,Clio,2014,14195,70.5,0.091,4.1,1.5,0.131
V-009499,P-009499,Volkswagen,Golf,2024,10600,57.9,0.272,0.2,3.5,0.132
V-009501,P-009501,Dacia,Logan,2022,2493,73.4,0.402,8.6,0.2,0.235
V-009502,P-009502,Toyota,RAV4,2023,4849,57.6,0.238,1.2,0.8,0.316
V-009504,P-009504,Toyota,Corolla,2024,21331,70.7,0.25,1.1,1.8,0.196
V-009507,P-009507,Volkswagen,Polo,2019,8901,74.6,0.231,3.6,3.9,0.171
V-009509,P-009509,Skoda,Fabia,2023,12958,63.6,0.099,1.1,4.4,0.188
V-009510,P-009510,Toyota,RAV4,2009,10491,53.1,0.412,5.0,0.3,0.195
V-009511,P-009511,Volkswagen,Polo,2023,11374,89.1,0.222,2.4,0.0,0.437
V-009514,P-009514,Skoda,Fabia,2024,14362,69.4,0.176,2.1,6.0,0.269
V-009516,P-009516,Dacia,Sandero,2008,2739,55.5,0.673,5.0,1.8,0.182
V-009517,P-009517,Renault,Clio,2006,10796,65.1,0.16,0.3,1.9,0.701
V-009520,P-009520,Skoda,Fabia,2020,6524,76.4,0.266,4.4,3.9,0.054
V-009522,P-009522,Skoda,Octavia,2006,14510,59.1,0.094,5.1,3.6,0.294
V-009528,P-009528,Dacia,Duster,2017,18593,74.7,0.203,2.4,2.7,0.502
V-009529,P-009529,Renault,Captur,2013,13276,66.7,0.046,6.3,3.7,0.228
V-009530,P-009530,Volkswagen,Passat,2005,12704,67.4,0.242,3.0,0.9,0.282
V-009531,P-009531,Skoda,Superb,2007,6307,60.2,0.32,12.3,3.2,0.351
V-009533,P-009533,Dacia,Logan,2023,19945,75.1,0.174,4.0,0.6,0.101
V-009534,P-009534,Skoda,Superb,2023,7286,74.2,0.46,0.1,4.8,0.183
V-009535,P-009535,Toyota,Yaris,2022,16139,68.9,0.185,3.0,0.1,0.357
V-009538,P-009538,Skoda,Fabia,2018,3057,60.4,0.353,0.2,3.3,0.089
V-009543,P-009543,Dacia,Logan,2021,14687,62.7,0.085,6.8,0.9,0.206
V-009546,P-009546,Skoda,Superb,2006,8826,72.2,0.377,4.5,8.7,0.236
V-009548,P-009548,Toyota,RAV4,2011,9624,81.3,0.223,5.1,5.0,0.102
V-009549,P-009549,Dacia,Logan,2018,2000,73.7,0.222,5.3,0.9,0.291
V-009550,P-009550,Volkswagen,Passat,2008,15098,58.7,0.429,5.4,7.7,0.296
V-009551,P-009551,Toyota,Corolla,2020,21134,70.9,0.274,8.6,0.4,0.567
V-009553,P-009553,Renault,Megane,2011,9181,66.6,0.476,2.0,1.1,0.545
V-009554,P-009554,Skoda,Superb,2017,18387,72.0,0.556,1.0,2.3,0.005
V-009556,P-009556,Dacia,Duster,2018,10883,66.8,0.718,6.2,0.3,0.271
V-009558,P-009558,Skoda,Octavia,2012,7120,75.5,0.541,6.0,0.1,0.134
V-009560,P-009560,Volkswagen,Polo,2019,10623,98.0,0.253,1.9,2.6,0.226
V-009561,P-009561,Renault,Megane,2010,10403,67.6,0.072,5.2,3.2,0.053
V-009564,P-009564,Volkswagen,Passat,2012,25962,57.1,0.176,0.6,1.2,0.095
V-009565,P-009565,Skoda,Octavia,2019,2427,57.6,0.465,0.2,2.7,0.207
V-009568,P-009568,Dacia,Sandero,2012,18922,57.9,0.375,2.6,4.4,0.116
